seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100W0AU,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13275,030,995000,180,,,2025-07-08 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
2,S100W9LO,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G14315,030,995000,180,,,2025-07-08 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
3,S100W400,E06748,,2010001049257,大和アセットマネジメント株式会社,G03309,030,07A000,120,2024-04-16,2025-04-15,2025-07-08 09:01,有価証券報告書（内国投資信託受益証券）－第23期(2024/04/16－2025/04/15),,,,,,,0,0,0,1,1,1,0,1,1
4,S100W0BJ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13297,030,995000,180,,,2025-07-08 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
5,S100W9LM,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G14315,030,04A001,040,,,2025-07-08 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VMI1,,0,0,0,1,1,0,0,1,1
6,S100WBPR,E00092,19450,6010401020680,株式会社東京エネシス,,010,113001,090,,,2025-07-08 09:02,訂正発行登録書,,,,,S100VXD2,,0,0,0,0,1,0,0,0,1
7,S100W0BN,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13556,030,995000,180,,,2025-07-08 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100WB9N,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G13877,030,995000,180,,,2025-07-08 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100W6N5,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G13141,030,995000,180,,,2025-07-08 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100W40D,E06748,,2010001049257,大和アセットマネジメント株式会社,G03309,030,04A000,030,,,2025-07-08 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100WB9O,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G14576,030,995000,180,,,2025-07-08 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
12,S100WB9P,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G14658,030,995000,180,,,2025-07-08 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
13,S100W6NY,E15787,,1010701021680,楽天投信投資顧問株式会社,G15427,030,995000,180,,,2025-07-08 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
14,S100WB9Q,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15026,030,995000,180,,,2025-07-08 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100WA39,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15389,030,07A000,120,2024-12-04,2025-04-08,2025-07-08 09:06,有価証券報告書（内国投資信託受益証券）－第1期(2024/12/04－2025/04/08),,,,,,,0,0,0,1,1,1,0,1,1
16,S100WB9S,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15027,030,995000,180,,,2025-07-08 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100VOXT,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G09200,030,07A000,120,2024-10-10,2025-04-09,2025-07-08 09:06,有価証券報告書（内国投資信託受益証券）－第24期(2024/10/10－2025/04/09),,,,,,,0,0,0,1,1,1,0,1,1
18,S100W40O,E06748,,2010001049257,大和アセットマネジメント株式会社,G03400,030,07A000,120,2024-04-16,2025-04-15,2025-07-08 09:07,有価証券報告書（内国投資信託受益証券）－第23期(2024/04/16－2025/04/15),,,,,,,0,0,0,1,1,1,0,1,1
19,S100WB9V,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15028,030,995000,180,,,2025-07-08 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
20,S100WB9W,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15125,030,995000,180,,,2025-07-08 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100WAVN,E01242,54800,2010001034977,日本冶金工業株式会社,,010,170000,220,,,2025-07-08 09:09,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
22,S100W40U,E06748,,2010001049257,大和アセットマネジメント株式会社,G03400,030,04A000,030,,,2025-07-08 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
23,S100WBQR,E02879,75700,9010001054242,橋本総業ホールディングス株式会社,,010,053000,180,,,2025-07-08 09:10,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
24,S100WA2Q,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15389,030,04A001,040,,,2025-07-08 09:11,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100USKR,,0,0,0,1,1,1,0,1,1
25,S100WBQW,E04291,93050,2010601007242,株式会社ヤマタネ,,010,170000,220,,,2025-07-08 09:11,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
26,S100VOXW,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G09200,030,04A000,030,,,2025-07-08 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
27,S100WBQK,E39069,,4010001200940,トラストアップ株式会社,,060,090001,360,,,2025-07-08 09:13,訂正報告書（大量保有報告書・変更報告書）,E00471,,,,S100WAQF,,0,0,0,1,1,1,0,1,1
28,S100W414,E06748,,2010001049257,大和アセットマネジメント株式会社,G03442,030,07A000,120,2024-10-16,2025-04-15,2025-07-08 09:13,有価証券報告書（内国投資信託受益証券）－第45期(2024/10/16－2025/04/15),,,,,,,0,0,0,1,1,1,0,1,1
29,S100WBIX,E39069,,4010001200940,トラストアップ株式会社,,060,010002,350,,,2025-07-08 09:13,変更報告書,E00471,,,,,,0,0,0,1,1,1,0,1,1
30,S100VZ8D,E09666,,9010001062807,アムンディ・ジャパン株式会社,G08262,030,07A000,120,2024-10-09,2025-04-08,2025-07-08 09:13,有価証券報告書（内国投資信託受益証券）－第29期(2024/10/09－2025/04/08),,,,,,,0,0,0,1,1,1,0,1,1
31,S100WB1Y,E39709,,2010001162142,株式会社エスコンアセットマネジメント,,060,010002,350,,,2025-07-08 09:14,変更報告書,E34397,,,,,,0,0,0,1,1,1,0,1,1
32,S100W41C,E06748,,2010001049257,大和アセットマネジメント株式会社,G03442,030,04A000,030,,,2025-07-08 09:16,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
33,S100VZ8X,E09666,,9010001062807,アムンディ・ジャパン株式会社,G08262,030,04A000,030,,,2025-07-08 09:17,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
34,S100W41P,E06748,,2010001049257,大和アセットマネジメント株式会社,G04488,030,07A000,120,2024-10-16,2025-04-15,2025-07-08 09:19,有価証券報告書（内国投資信託受益証券）－第40期(2024/10/16－2025/04/15),,,,,,,0,0,0,1,1,1,0,1,1
35,S100WBR6,E01438,59880,7020001030260,株式会社パイオラックス,,010,170000,220,,,2025-07-08 09:20,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
36,S100W41U,E06748,,2010001049257,大和アセットマネジメント株式会社,G04488,030,04A000,030,,,2025-07-08 09:22,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
37,S100VZ8Z,E09666,,9010001062807,アムンディ・ジャパン株式会社,G11504,030,07A000,120,2024-10-09,2025-04-08,2025-07-08 09:23,有価証券報告書（内国投資信託受益証券）－第19期(2024/10/09－2025/04/08),,,,,,,0,0,0,1,1,1,0,1,1
38,S100W427,E06748,,2010001049257,大和アセットマネジメント株式会社,G14108,030,07A000,120,2024-04-16,2025-04-15,2025-07-08 09:26,有価証券報告書（内国投資信託受益証券）－第4期(2024/04/16－2025/04/15),,,,,,,0,0,0,1,1,1,0,1,1
39,S100W94S,E38348,,1010401162123,株式会社ＯＭＵ,,060,010002,350,,,2025-07-08 09:28,変更報告書,E38205,,,,,,0,0,0,1,1,1,0,1,1
40,S100WBRD,E33603,42490,9010401054420,森六株式会社,,010,170000,220,,,2025-07-08 09:28,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
