seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100V4UC,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G15430,030,04A000,030,,,2025-01-31 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
2,S100V4NQ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G14355,030,10A000,160,2024-05-01,2025-04-28,2025-01-31 09:00,半期報告書（内国投資信託受益証券）－第4期(2024/05/01－2025/04/28),,,,,,,0,0,0,1,1,0,0,1,1
3,S100UYB2,E12460,,7010001054021,野村アセットマネジメント株式会社,G08451,030,07A000,120,2024-05-14,2024-11-13,2025-01-31 09:00,有価証券報告書（内国投資信託受益証券）－第27期(2024/05/14－2024/11/13),,,,,,,0,0,0,1,1,1,0,1,1
4,S100UXF4,E12460,,7010001054021,野村アセットマネジメント株式会社,G02341,030,07A000,120,2023-11-08,2024-11-07,2025-01-31 09:00,有価証券報告書（内国投資信託受益証券）－第37期(2023/11/08－2024/11/07),,,,,,,0,0,0,1,1,1,0,1,1
5,S100V4WD,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G07265,030,995000,180,,,2025-01-31 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100UWRE,E12460,,7010001054021,野村アセットマネジメント株式会社,G11426,030,04A000,030,,,2025-01-31 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
7,S100V46D,E12473,,4010001031576,ＵＢＳアセット・マネジメント株式会社,G06988,030,995000,180,,,2025-01-31 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100V51S,E05286,23010,3120001047728,株式会社学情,,010,053000,180,,,2025-01-31 09:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
9,S100UWRC,E12460,,7010001054021,野村アセットマネジメント株式会社,G11426,030,07A000,120,2023-11-15,2024-11-14,2025-01-31 09:02,有価証券報告書（内国投資信託受益証券）－第9期(2023/11/15－2024/11/14),,,,,,,0,0,0,1,1,1,0,1,1
10,S100V4CC,E06748,,2010001049257,大和アセットマネジメント株式会社,G05394,030,07A000,120,2024-05-09,2024-11-08,2025-01-31 09:02,有価証券報告書（内国投資信託受益証券）－第35期(2024/05/09－2024/11/08),,,,,,,0,0,0,1,1,1,0,1,1
