seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100V5PM,E23741,31310,2010001094897,シンデン・ハイテックス株式会社,,010,170000,220,,,2025-02-04 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
2,S100V5C0,E06748,,2010001049257,大和アセットマネジメント株式会社,G03624,030,07A000,120,2024-05-11,2024-11-11,2025-02-04 09:00,有価証券報告書（内国投資信託受益証券）－第43期(2024/05/11－2024/11/11),,,,,,,0,0,0,1,1,1,0,1,1
3,S100V54S,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14780,030,995000,180,,,2025-02-04 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100V5C1,E06748,,2010001049257,大和アセットマネジメント株式会社,G03624,030,04A000,030,,,2025-02-04 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100V3NC,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G12279,030,07A000,120,2023-11-07,2024-11-05,2025-02-04 09:02,有価証券報告書（内国投資信託受益証券）－第8期(2023/11/07－2024/11/05),,,,,,,0,0,0,1,1,1,0,1,1
6,S100V54T,E26704,,6010001141324,カレラアセットマネジメント株式会社,G13525,030,995000,180,,,2025-02-04 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100V4ZX,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11798,030,04A000,030,,,2025-02-04 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100V68J,E38898,39580,1180001069322,笹徳印刷株式会社,,010,170000,220,,,2025-02-04 09:02,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
9,S100V4ZZ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11958,030,04A000,030,,,2025-02-04 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100V4CV,E06748,,2010001049257,大和アセットマネジメント株式会社,G04687,030,07A000,120,2024-05-11,2024-11-11,2025-02-04 09:02,有価証券報告書（内国投資信託受益証券）－第38期(2024/05/11－2024/11/11),,,,,,,0,0,0,1,1,1,0,1,1
11,S100UU7T,E12430,,8010401072159,日興アセットマネジメント株式会社,G02608,030,04A000,030,,,2025-02-04 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100V580,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G12499,030,07A000,120,2024-05-11,2024-11-11,2025-02-04 09:03,有価証券報告書（内国投資信託受益証券）－第15期(2024/05/11－2024/11/11),,,,,,,0,0,0,1,1,1,0,1,1
13,S100V5FS,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G14697,030,04A001,040,,,2025-02-04 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100USVE,,0,0,0,1,1,0,0,1,1
14,S100V4CW,E06748,,2010001049257,大和アセットマネジメント株式会社,G04687,030,04A000,030,,,2025-02-04 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100V3NA,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G12279,030,04A000,030,,,2025-02-04 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
16,S100V5FP,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G12820,030,04A001,040,,,2025-02-04 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100UZ4M,,0,0,0,1,1,0,0,1,1
17,S100V1B2,E12460,,7010001054021,野村アセットマネジメント株式会社,G02603,030,04A000,030,,,2025-02-04 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
18,S100V4F3,E06748,,2010001049257,大和アセットマネジメント株式会社,G05217,030,07A000,120,2024-05-11,2024-11-11,2025-02-04 09:04,有価証券報告書（内国投資信託受益証券）－第36期(2024/05/11－2024/11/11),,,,,,,0,0,0,1,1,1,0,1,1
19,S100UT97,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G15017,030,995000,180,,,2025-02-04 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
20,S100V588,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G12499,030,04A001,040,,,2025-02-04 09:05,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100U5D3,,0,0,0,1,1,0,0,1,1
21,S100V4F4,E06748,,2010001049257,大和アセットマネジメント株式会社,G05217,030,04A000,030,,,2025-02-04 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
22,S100V3II,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G12282,030,07A000,120,2023-11-03,2024-11-05,2025-02-04 09:05,有価証券報告書（内国投資信託受益証券）－第8期(2023/11/03－2024/11/05),,,,,,,0,0,0,1,1,1,0,1,1
23,S100V4YT,E06748,,2010001049257,大和アセットマネジメント株式会社,G06913,030,07A000,120,2024-05-11,2024-11-11,2025-02-04 09:06,有価証券報告書（内国投資信託受益証券）－第33期(2024/05/11－2024/11/11),,,,,,,0,0,0,1,1,1,0,1,1
24,S100V3I7,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G12282,030,04A000,030,,,2025-02-04 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
25,S100V4YV,E06748,,2010001049257,大和アセットマネジメント株式会社,G06913,030,04A000,030,,,2025-02-04 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
26,S100V43F,E06748,,2010001049257,大和アセットマネジメント株式会社,G13666,030,07A000,120,2024-05-14,2024-11-11,2025-02-04 09:08,有価証券報告書（内国投資信託受益証券）－第10期(2024/05/14－2024/11/11),,,,,,,0,0,0,1,1,1,0,1,1
27,S100V3BM,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G14492,030,07A000,120,2023-11-03,2024-11-05,2025-02-04 09:08,有価証券報告書（内国投資信託受益証券）－第3期(2023/11/03－2024/11/05),,,,,,,0,0,0,1,1,1,0,1,1
28,S100V6GN,E31079,60330,6013301021476,株式会社エクストリーム,,010,170000,220,,,2025-02-04 09:08,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
29,S100V43G,E06748,,2010001049257,大和アセットマネジメント株式会社,G13666,030,04A000,030,,,2025-02-04 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
30,S100V3S7,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G02600,030,04A000,030,,,2025-02-04 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
31,S100V3BH,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G14492,030,04A000,030,,,2025-02-04 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
