seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100XY8T,E01045,49660,8120001077365,上村工業株式会社,,010,170000,220,,,2026-05-08 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
2,S100XT0C,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G14724,030,07A000,120,2025-02-11,2026-02-09,2026-05-08 09:00,有価証券報告書（内国投資信託受益証券）－第3期(2025/02/11－2026/02/09),,,,,,,0,0,0,1,1,1,0,1,1
3,S100XWY9,E10439,,4010001027269,ピクテ・ジャパン株式会社,G04294,030,04A000,030,,,2026-05-08 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
4,S100Y0KR,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13686,030,07A000,120,2025-02-11,2026-02-09,2026-05-08 09:00,有価証券報告書（内国投資信託受益証券）－第6期(2025/02/11－2026/02/09),,,,,,,0,0,0,1,1,1,0,1,1
5,S100Y2BU,E00119,19640,2120001049015,中外炉工業株式会社,,010,170000,220,,,2026-05-08 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
6,S100Y1NF,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G08961,030,995000,180,,,2026-05-08 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100Y1Z9,E32437,,2250001015730,ワイエムアセットマネジメント株式会社,G12505,030,995000,180,,,2026-05-08 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100XWYF,E10439,,4010001027269,ピクテ・ジャパン株式会社,G04294,030,07A000,120,2025-08-13,2026-02-10,2026-05-08 09:00,有価証券報告書（内国投資信託受益証券）－第42期(2025/08/13－2026/02/10),,,,,,,0,0,0,1,1,1,0,1,1
9,S100XYWL,E26491,,6260001004357,中銀アセットマネジメント株式会社,G08782,030,07A000,120,2025-02-11,2026-02-10,2026-05-08 09:01,有価証券報告書（内国投資信託受益証券）－第14期(2025/02/11－2026/02/10),,,,,,,0,0,0,1,1,1,0,1,1
10,S100Y0QC,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G15309,030,995000,180,,,2026-05-08 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100Y0KV,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13686,030,04A000,030,,,2026-05-08 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100XQAL,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G08462,030,07A000,120,2025-08-13,2026-02-10,2026-05-08 09:01,有価証券報告書（内国投資信託受益証券）－第29期(2025/08/13－2026/02/10),,,,,,,0,0,0,1,1,1,0,1,1
13,S100Y19F,E12460,,7010001054021,野村アセットマネジメント株式会社,G15921,030,04A000,030,,,2026-05-08 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100XWYH,E10439,,4010001027269,ピクテ・ジャパン株式会社,G07224,030,04A000,030,,,2026-05-08 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100Y0K7,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05549,030,07A000,120,2025-02-08,2026-02-09,2026-05-08 09:02,有価証券報告書（内国投資信託受益証券）－第19期(2025/02/08－2026/02/09),,,,,,,0,0,0,1,1,1,0,1,1
16,S100Y0WA,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G03478,030,07A000,120,2025-02-08,2026-02-09,2026-05-08 09:02,有価証券報告書（内国投資信託受益証券）－第23期(2025/02/08－2026/02/09),,,,,,,0,0,0,1,1,1,0,1,1
17,S100Y0KC,E09096,,9010001125976,ブラックロック・ジャパン株式会社,G15094,030,07A000,120,2025-08-10,2026-02-09,2026-05-08 09:02,有価証券報告書（内国投資信託受益証券）－第4期(2025/08/10－2026/02/09),,,,,,,0,0,0,1,1,1,0,1,1
18,S100XYWN,E26491,,6260001004357,中銀アセットマネジメント株式会社,G08782,030,04A000,030,,,2026-05-08 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
