seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100X7E4,E12460,,7010001054021,野村アセットマネジメント株式会社,G09229,030,995000,180,,,2025-12-08 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
2,S100X8X3,E38660,,,池原　諒平,,060,090001,360,,,2025-12-08 09:00,訂正報告書（大量保有報告書・変更報告書）,E40018,,,,S100X6ZA,,0,0,0,1,1,0,0,1,1
3,S100X5YV,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G15036,030,07A000,120,2024-09-10,2025-09-08,2025-12-08 09:00,有価証券報告書（内国投資信託受益証券）－第2期(2024/09/10－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
4,S100X7MS,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11812,030,07A000,120,2025-03-07,2025-09-08,2025-12-08 09:00,有価証券報告書（内国投資信託受益証券）－第57期(2025/03/07－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
5,S100X7E5,E12460,,7010001054021,野村アセットマネジメント株式会社,G09289,030,995000,180,,,2025-12-08 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100X8X4,E38660,,,池原　諒平,,060,090001,360,,,2025-12-08 09:01,訂正報告書（大量保有報告書・変更報告書）,E40018,,,,S100X6ZB,,0,0,0,1,1,0,0,1,1
7,S100X7EM,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G01725,030,995000,180,,,2025-12-08 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
8,S100X7E6,E12460,,7010001054021,野村アセットマネジメント株式会社,G11425,030,995000,180,,,2025-12-08 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100X7MT,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11812,030,04A000,030,,,2025-12-08 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100WX3Y,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13359,030,07A000,120,2025-03-12,2025-09-11,2025-12-08 09:01,有価証券報告書（内国投資信託受益証券）－第16期(2025/03/12－2025/09/11),,,,,,,0,0,0,1,1,1,0,1,1
11,S100X8X5,E38660,,,池原　諒平,,060,090001,360,,,2025-12-08 09:02,訂正報告書（大量保有報告書・変更報告書）,E40018,,,,S100X6ZD,,0,0,0,1,1,0,0,1,1
12,S100X7KQ,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G10560,030,07A000,120,2024-09-10,2025-09-08,2025-12-08 09:02,有価証券報告書（内国投資信託受益証券）－第11期(2024/09/10－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
13,S100X7P7,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12226,030,07A000,120,2024-09-07,2025-09-08,2025-12-08 09:02,有価証券報告書（内国投資信託受益証券）－第9期(2024/09/07－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
14,S100WV2Q,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G09161,030,10A000,160,2025-03-11,2026-03-09,2025-12-08 09:02,半期報告書（内国投資信託受益証券）－第13期(2025/03/11－2026/03/09),,,,,,,0,0,0,1,1,0,0,1,1
15,S100X7M1,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12010,030,07A000,120,2025-03-11,2025-09-08,2025-12-08 09:02,有価証券報告書（内国投資信託受益証券）－第35期(2025/03/11－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
16,S100WYLZ,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08107,030,10A000,160,2025-03-11,2026-03-09,2025-12-08 09:03,半期報告書（内国投資信託受益証券）－第26期(2025/03/11－2026/03/09),,,,,,,0,0,0,1,1,0,0,1,1
17,S100X7P0,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15318,030,07A000,120,2025-03-07,2025-09-08,2025-12-08 09:03,有価証券報告書（内国投資信託受益証券）－第2期(2025/03/07－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
18,S100WX3X,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13359,030,04A000,030,,,2025-12-08 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
19,S100X8MD,E06748,,2010001049257,大和アセットマネジメント株式会社,G15744,030,04A000,030,,,2025-12-08 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
20,S100X5YU,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G15036,030,04A000,030,,,2025-12-08 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
21,S100X7M3,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12010,030,04A000,030,,,2025-12-08 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
22,S100X8UI,E02423,79170,6011101056965,ＺＡＣＲＯＳ株式会社,,010,170000,220,,,2025-12-08 09:03,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
23,S100X7VZ,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G14763,030,04A000,030,,,2025-12-08 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
24,S100X7P9,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12226,030,04A000,030,,,2025-12-08 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
25,S100WV2O,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G09161,030,04A000,030,,,2025-12-08 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
26,S100X7P3,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15318,030,04A000,030,,,2025-12-08 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
27,S100X7KL,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G10560,030,04A000,030,,,2025-12-08 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
28,S100WWQ9,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15360,030,995000,180,,,2025-12-08 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
29,S100X7OG,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13056,030,07A000,120,2025-03-07,2025-09-08,2025-12-08 09:04,有価証券報告書（内国投資信託受益証券）－第14期(2025/03/07－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
30,S100X7W1,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G14763,030,07A000,120,2025-03-11,2025-09-08,2025-12-08 09:04,有価証券報告書（内国投資信託受益証券）－第5期(2025/03/11－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
31,S100WV2T,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G09162,030,07A000,120,2025-03-11,2025-09-08,2025-12-08 09:04,有価証券報告書（内国投資信託受益証券）－第25期(2025/03/11－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
32,S100WYM4,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08107,030,04A000,030,,,2025-12-08 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
33,S100X7OI,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13056,030,04A000,030,,,2025-12-08 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
34,S100X8LP,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G14726,030,995000,180,,,2025-12-08 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
35,S100WV2S,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G09162,030,04A000,030,,,2025-12-08 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
36,S100X7W5,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G14764,030,10A000,160,2025-03-11,2026-03-09,2025-12-08 09:05,半期報告書（内国投資信託受益証券）－第3期(2025/03/11－2026/03/09),,,,,,,0,0,0,1,1,0,0,1,1
37,S100X8LQ,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G14903,030,995000,180,,,2025-12-08 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
38,S100X7W8,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G14764,030,04A000,030,,,2025-12-08 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
39,S100WV2V,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G14971,030,07A000,120,2025-03-11,2025-09-08,2025-12-08 09:06,有価証券報告書（内国投資信託受益証券）－第4期(2025/03/11－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
40,S100X5YX,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G15037,030,07A000,120,2024-09-10,2025-09-08,2025-12-08 09:06,有価証券報告書（内国投資信託受益証券）－第2期(2024/09/10－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
41,S100X7NY,E06748,,2010001049257,大和アセットマネジメント株式会社,G15747,030,04A000,030,,,2025-12-08 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
42,S100X8LR,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15029,030,995000,180,,,2025-12-08 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
43,S100WV2U,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G14971,030,04A000,030,,,2025-12-08 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
44,S100X8LT,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15127,030,995000,180,,,2025-12-08 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
45,S100X8LV,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15132,030,995000,180,,,2025-12-08 09:08,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
46,S100X8LX,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15198,030,995000,180,,,2025-12-08 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
47,S100WV8L,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08914,030,07A000,120,2025-03-08,2025-09-08,2025-12-08 09:09,有価証券報告書（内国投資信託受益証券）－第26期(2025/03/08－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
48,S100X8LZ,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15199,030,995000,180,,,2025-12-08 09:09,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
49,S100X5YW,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G15037,030,04A000,030,,,2025-12-08 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
50,S100WV8J,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08914,030,04A000,030,,,2025-12-08 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
51,S100X8M0,E35933,,5010001203678,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社,G15289,030,995000,180,,,2025-12-08 09:10,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
52,S100X7M9,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G14328,030,07A000,120,2025-03-07,2025-09-08,2025-12-08 09:10,有価証券報告書（内国投資信託受益証券）－第8期(2025/03/07－2025/09/08),,,,,,,0,0,0,1,1,1,0,1,1
53,S100X6MU,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G15434,030,995000,180,,,2025-12-08 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
54,S100X7MC,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G14328,030,04A000,030,,,2025-12-08 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
55,S100WSMF,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G10862,030,07A000,120,2025-03-11,2025-09-09,2025-12-08 09:11,有価証券報告書（内国投資信託受益証券）－第21期(2025/03/11－2025/09/09),,,,,,,0,0,0,1,1,1,0,1,1
56,S100WV7T,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G02004,030,995000,180,,,2025-12-08 09:11,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
