seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100WUMS,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G08257,030,07A000,120,2025-02-11,2025-08-12,2025-11-07 09:00,有価証券報告書（内国投資信託受益証券）－第29期(2025/02/11－2025/08/12),,,,,,,0,0,0,1,1,1,0,1,1
2,S100WTM5,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G14724,030,10A000,160,2025-02-11,2026-02-09,2025-11-07 09:00,半期報告書（内国投資信託受益証券）－第3期(2025/02/11－2026/02/09),,,,,,,0,0,0,1,1,0,0,1,1
3,S100WY7E,E02040,68770,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,,010,170000,220,,,2025-11-07 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
4,S100WZIT,E31382,45920,6010601044067,サンバイオ株式会社,,010,053001,190,,,2025-11-07 09:00,訂正臨時報告書,,,,第19条第2項第1号,S100WZ91,,0,0,0,1,1,0,0,1,1
5,S100WXER,E09666,,9010001062807,アムンディ・ジャパン株式会社,G13502,030,995000,180,,,2025-11-07 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100WZEX,E01617,63250,4190001009381,株式会社タカキタ,,010,043A00,160,2025-04-01,2026-03-31,2025-11-07 09:00,半期報告書－第82期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
7,S100WWOV,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G08641,030,10A000,160,2025-02-08,2026-02-09,2025-11-07 09:00,半期報告書（内国投資信託受益証券）－第24期(2025/02/08－2026/02/09),,,,,,,0,0,0,1,1,0,0,1,1
8,S100WOPN,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G14744,030,10A000,160,2025-02-08,2026-02-09,2025-11-07 09:00,半期報告書（内国投資信託受益証券）－第3期(2025/02/08－2026/02/09),,,,,,,0,0,0,1,1,0,0,1,1
9,S100WXOV,E02671,81500,1010401012096,三信電気株式会社,,010,043A00,160,2025-04-01,2026-03-31,2025-11-07 09:00,半期報告書－第75期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
10,S100WZJ5,E01499,61400,4010001008954,旭ダイヤモンド工業株式会社,,010,170000,220,,,2025-11-07 09:01,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
11,S100WOPM,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G14744,030,04A000,030,,,2025-11-07 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100WZF7,E01617,63250,4190001009381,株式会社タカキタ,,010,042000,135,,,2025-11-07 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
13,S100WXP2,E02671,81500,1010401012096,三信電気株式会社,,010,042000,135,,,2025-11-07 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
14,S100WXEU,E09666,,9010001062807,アムンディ・ジャパン株式会社,G15444,030,995000,180,,,2025-11-07 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100WOYH,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15338,030,995000,180,,,2025-11-07 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100WUMP,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G08257,030,04A000,030,,,2025-11-07 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
17,S100WXMI,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G15705,030,04A000,030,,,2025-11-07 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
18,S100WZDC,E04859,96840,5011001027704,株式会社スクウェア・エニックス・ホールディングス,,010,053000,180,,,2025-11-07 09:02,臨時報告書,,,,第19条第2項第19号,,,0,0,0,1,1,0,0,1,1
19,S100WT3W,E12460,,7010001054021,野村アセットマネジメント株式会社,G15175,030,10A000,160,2025-02-13,2026-02-12,2025-11-07 09:02,半期報告書（内国投資信託受益証券）－第2期(2025/02/13－2026/02/12),,,,,,,0,0,0,1,1,0,0,1,1
