seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100S37P,E01758,65170,4010001105371,デンヨー株式会社,,010,043000,140,2023-07-01,2023-09-30,2023-11-10 09:00,四半期報告書－第76期第2四半期(2023/07/01－2023/09/30),,,,,,,0,0,0,1,1,0,0,1,1
2,S100S6BO,E01045,49660,8120001077365,上村工業株式会社,,010,170000,220,,,2023-11-10 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
3,S100RXLO,E12460,,7010001054021,野村アセットマネジメント株式会社,G08317,030,07A000,120,2023-02-18,2023-08-17,2023-11-10 09:00,有価証券報告書（内国投資信託受益証券）－第25期(2023/02/18－2023/08/17),,,,,,,0,0,0,1,1,1,0,1,1
4,S100S3J0,E00585,30110,6030001085230,株式会社バナーズ,,010,043000,140,2023-07-01,2023-09-30,2023-11-10 09:00,四半期報告書－第75期第2四半期(2023/07/01－2023/09/30),,,,,,,0,0,0,1,1,0,0,1,1
5,S100S5R3,E30982,71750,9220001001223,今村証券株式会社,,010,043000,140,2023-07-01,2023-09-30,2023-11-10 09:00,四半期報告書－第85期第2四半期(2023/07/01－2023/09/30),,,,,,,0,0,0,1,1,0,0,1,1
6,S100S7AS,E02201,72770,5012301001794,株式会社ＴＢＫ,,010,043000,140,2023-07-01,2023-09-30,2023-11-10 09:00,四半期報告書－第88期第2四半期(2023/07/01－2023/09/30),,,,,,,0,0,0,1,1,0,0,1,1
7,S100S7HW,E02431,69070,1020001015003,ジオマテック株式会社,,010,043000,140,2023-07-01,2023-09-30,2023-11-10 09:00,四半期報告書－第71期第2四半期(2023/07/01－2023/09/30),,,,,,,0,0,0,1,1,0,0,1,1
8,S100S76F,E01027,49170,1120001090234,株式会社マンダム,,010,043000,140,2023-07-01,2023-09-30,2023-11-10 09:00,四半期報告書－第107期第2四半期(2023/07/01－2023/09/30),,,,,,,0,0,0,1,1,0,0,1,1
9,S100S2BC,E01235,54100,6120001049614,合同製鐵株式会社,,010,043000,140,2023-07-01,2023-09-30,2023-11-10 09:00,四半期報告書－第118期第2四半期(2023/07/01－2023/09/30),,,,,,,0,0,0,1,1,0,0,1,1
10,S100S2VK,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G14508,030,07A000,120,2022-08-11,2023-08-10,2023-11-10 09:00,有価証券報告書（内国投資信託受益証券）－第2期(2022/08/11－2023/08/10),,,,,,,0,0,0,1,1,1,0,1,1
11,S100RXRM,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08115,030,07A000,120,2022-08-13,2023-08-14,2023-11-10 09:00,有価証券報告書（内国投資信託受益証券）－第21期(2022/08/13－2023/08/14),,,,,,,0,0,0,1,1,1,0,1,1
12,S100RTMY,E12430,,8010401072159,日興アセットマネジメント株式会社,G08296,030,07A000,120,2023-02-11,2023-08-10,2023-11-10 09:00,有価証券報告書（内国投資信託受益証券）－第25期(2023/02/11－2023/08/10),,,,,,,0,0,0,1,1,1,0,1,1
13,S100S7B9,E02201,72770,5012301001794,株式会社ＴＢＫ,,010,042000,135,,,2023-11-10 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
14,S100S6G3,E01951,66520,6120001053789,ＩＤＥＣ株式会社,,010,043000,140,2023-07-01,2023-09-30,2023-11-10 09:00,四半期報告書－第77期第2四半期(2023/07/01－2023/09/30),,,,,,,0,0,0,1,1,0,0,1,1
