seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
1,S100POX0,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G07265,030,995000,180,,,2022-12-01 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
2,S100PPH5,E31574,31370,5011501004062,株式会社ファンデリー,,010,170000,220,,,2022-12-01 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
3,S100PECG,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G10139,030,07A000,120,2022-03-03,2022-09-02,2022-12-01 09:00,有価証券報告書（内国投資信託受益証券）－第18期(令和4年3月3日－令和4年9月2日),,,,,,,0,0,0,1,1,1,0
4,S100POIF,E12460,,7010001054021,野村アセットマネジメント株式会社,G05421,030,995000,180,,,2022-12-01 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
5,S100PO5V,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G11661,030,04A001,040,,,2022-12-01 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100PD5X,,0,0,0,1,1,0,0
6,S100PN8Q,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13357,030,07A000,120,2022-03-08,2022-09-05,2022-12-01 09:01,有価証券報告書（内国投資信託受益証券）－第11期(令和4年3月8日－令和4年9月5日),,,,,,,0,0,0,1,1,1,0
7,S100POIJ,E12460,,7010001054021,野村アセットマネジメント株式会社,G08136,030,995000,180,,,2022-12-01 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
8,S100P8J1,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01456,030,10A000,160,2022-03-08,2023-03-06,2022-12-01 09:01,半期報告書（内国投資信託受益証券）－第23期(令和4年3月8日－令和5年3月6日),,,,,,,0,0,0,1,1,0,0
9,S100PECI,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G10139,030,04A000,030,,,2022-12-01 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
10,S100PNVE,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G13228,030,995000,180,,,2022-12-01 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
11,S100PN8L,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13357,030,04A000,030,,,2022-12-01 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
12,S100PPH0,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G07934,030,995000,180,,,2022-12-01 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
13,S100POIL,E12460,,7010001054021,野村アセットマネジメント株式会社,G13145,030,995000,180,,,2022-12-01 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
14,S100PPO5,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G09164,030,995000,180,,,2022-12-01 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
15,S100PNMR,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G05009,030,995000,180,,,2022-12-01 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
16,S100POIM,E12460,,7010001054021,野村アセットマネジメント株式会社,G04070,030,995000,180,,,2022-12-01 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
17,S100PNTY,E15787,,1010701021680,楽天投信投資顧問株式会社,G08061,030,995000,180,,,2022-12-01 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
18,S100P8J2,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01456,030,04A000,030,,,2022-12-01 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
19,S100PPHR,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G09414,030,995000,180,,,2022-12-01 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
20,S100PQ71,E04999,47040,9011001030704,トレンドマイクロ株式会社,,010,170000,220,,,2022-12-01 09:04,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0
21,S100PQ0R,E07859,,2010002013377,株式会社原島不動産,,060,010002,350,,,2022-12-01 09:04,変更報告書,E04194,,,,,,0,0,0,1,1,1,0
22,S100POIN,E12460,,7010001054021,野村アセットマネジメント株式会社,G04408,030,995000,180,,,2022-12-01 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
23,S100PET1,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13342,030,04A000,030,,,2022-12-01 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
24,S100POIO,E12460,,7010001054021,野村アセットマネジメント株式会社,G05095,030,995000,180,,,2022-12-01 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
25,S100PK6J,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G03256,030,10A000,160,2022-03-08,2023-03-06,2022-12-01 09:05,半期報告書（内国投資信託受益証券）－第21期(令和4年3月8日－令和5年3月6日),,,,,,,0,0,0,1,1,0,0
26,S100PPHA,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G08249,030,995000,180,,,2022-12-01 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
27,S100POIQ,E12460,,7010001054021,野村アセットマネジメント株式会社,G05273,030,995000,180,,,2022-12-01 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
28,S100PCAC,E12441,,3010001062358,岡三アセットマネジメント株式会社,G04245,030,995000,180,,,2022-12-01 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
29,S100PPK1,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G07564,030,995000,180,,,2022-12-01 09:06,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
30,S100PK69,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G03256,030,04A000,030,,,2022-12-01 09:06,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
31,S100PET5,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13342,030,07A000,120,2022-03-05,2022-09-05,2022-12-01 09:06,有価証券報告書（内国投資信託受益証券）－第13期(令和4年3月5日－令和4年9月5日),,,,,,,0,0,0,1,1,1,0
32,S100PQ7Z,E03617,,5010001008813,株式会社三井住友銀行,,010,113001,090,,,2022-12-01 09:07,訂正発行登録書,,,,,S100MOZ1,,0,0,0,0,1,0,0
33,S100POHD,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G07495,030,10A000,160,2022-03-02,2023-03-01,2022-12-01 09:07,半期報告書（内国投資信託受益証券）－第14期(令和4年3月2日－令和5年3月1日),,,,,,,0,0,0,1,1,0,0
34,S100POIV,E12460,,7010001054021,野村アセットマネジメント株式会社,G07921,030,995000,180,,,2022-12-01 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
35,S100PPK2,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G07755,030,995000,180,,,2022-12-01 09:07,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
36,S100POHC,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G07495,030,04A000,030,,,2022-12-01 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
