seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100SOBV,E39008,92360,3010701038434,ジャパンＭ＆Ａソリューション株式会社,,010,053000,180,,,2024-01-31 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
2,S100SMSU,E12430,,8010401072159,日興アセットマネジメント株式会社,G03593,030,995000,180,,,2024-01-31 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
3,S100SFME,E12460,,7010001054021,野村アセットマネジメント株式会社,G03123,030,10A000,160,2023-05-11,2024-05-10,2024-01-31 09:00,半期報告書（内国投資信託受益証券）－第23期(2023/05/11－2024/05/10),,,,,,,0,0,0,1,1,0,0,1,1
4,S100SOK6,E06748,,2010001049257,大和アセットマネジメント株式会社,G10799,030,995000,180,,,2024-01-31 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
5,S100SLGM,E12430,,8010401072159,日興アセットマネジメント株式会社,G03706,030,995000,180,,,2024-01-31 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100SOK8,E06748,,2010001049257,大和アセットマネジメント株式会社,G13171,030,995000,180,,,2024-01-31 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100SNX4,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12076,030,07A000,120,2022-11-01,2023-10-31,2024-01-31 09:01,有価証券報告書（内国投資信託受益証券）－第9期(2022/11/01－2023/10/31),,,,,,,0,0,0,1,1,1,0,1,1
8,S100SGY6,E12460,,7010001054021,野村アセットマネジメント株式会社,G02797,030,10A000,160,2023-05-11,2024-05-10,2024-01-31 09:01,半期報告書（内国投資信託受益証券）－第23期(2023/05/11－2024/05/10),,,,,,,0,0,0,1,1,0,0,1,1
9,S100SLGH,E12430,,8010401072159,日興アセットマネジメント株式会社,G03707,030,995000,180,,,2024-01-31 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100SOOB,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G12429,030,995000,180,,,2024-01-31 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
11,S100SMID,E32021,,,グローバル・オポチュニティーズ・アクセス,G11467,030,07D000,120,2022-08-01,2023-07-31,2024-01-31 09:02,有価証券報告書（外国投資証券）－第16期(2022/08/01－2023/07/31),,,,,,,0,0,0,0,1,1,0,0,1
12,S100SP4L,E00748,78310,7220001008889,株式会社ウイルコホールディングス,,010,053000,180,,,2024-01-31 09:02,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
13,S100SFMJ,E12460,,7010001054021,野村アセットマネジメント株式会社,G03123,030,04A001,040,,,2024-01-31 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100RABL,,0,0,0,1,1,0,0,1,1
14,S100SNX3,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12076,030,04A000,030,,,2024-01-31 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100SOK9,E06748,,2010001049257,大和アセットマネジメント株式会社,G14999,030,995000,180,,,2024-01-31 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100SMT9,E12430,,8010401072159,日興アセットマネジメント株式会社,G03746,030,995000,180,,,2024-01-31 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100SMI9,E32021,,,グローバル・オポチュニティーズ・アクセス,G11467,030,04D000,030,,,2024-01-31 09:02,有価証券届出書（外国投資証券）,,,,,,,0,0,0,0,1,1,0,0,1
18,S100SOD1,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G09446,030,04A001,040,,,2024-01-31 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100S151,,0,0,0,1,1,0,0,1,1
19,S100SGY8,E12460,,7010001054021,野村アセットマネジメント株式会社,G02797,030,04A001,040,,,2024-01-31 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100R78W,,0,0,0,1,1,0,0,1,1
20,S100SNFJ,E12430,,8010401072159,日興アセットマネジメント株式会社,G03747,030,995000,180,,,2024-01-31 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100SOKA,E06748,,2010001049257,大和アセットマネジメント株式会社,G08172,030,995000,180,,,2024-01-31 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
22,S100SEP4,E12460,,7010001054021,野村アセットマネジメント株式会社,G14523,030,07A000,120,2022-11-08,2023-11-07,2024-01-31 09:03,有価証券報告書（内国投資信託受益証券）－第2期(2022/11/08－2023/11/07),,,,,,,0,0,0,1,1,1,0,1,1
23,S100SO9Y,E12460,,7010001054021,野村アセットマネジメント株式会社,G15160,030,04A000,030,,,2024-01-31 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
24,S100SKTX,E12430,,8010401072159,日興アセットマネジメント株式会社,G03869,030,995000,180,,,2024-01-31 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
25,S100SEP6,E12460,,7010001054021,野村アセットマネジメント株式会社,G14523,030,04A000,030,,,2024-01-31 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
26,S100SOKB,E06748,,2010001049257,大和アセットマネジメント株式会社,G10201,030,995000,180,,,2024-01-31 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
27,S100SOXC,E05286,23010,3120001047728,株式会社学情,,010,030000,120,2022-11-01,2023-10-31,2024-01-31 09:04,有価証券報告書－第46期(2022/11/01－2023/10/31),,,,,,,0,0,0,1,1,1,0,1,1
