seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100T2WW,E01971,68170,8010001064093,スミダコーポレーション株式会社,,010,030000,120,2023-01-01,2023-12-31,2024-03-21 09:00,有価証券報告書－第69期(2023/01/01－2023/12/31),,,,,,,0,0,0,1,1,1,0,1,1
2,S100T0XP,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G01100,030,10A000,160,2023-06-22,2024-06-21,2024-03-21 09:00,半期報告書（内国投資信託受益証券）－第25期(2023/06/22－2024/06/21),,,,,,,0,0,0,1,1,0,0,1,1
3,S100SPWH,E12460,,7010001054021,野村アセットマネジメント株式会社,G10612,030,07A000,120,2023-06-23,2023-12-22,2024-03-21 09:00,有価証券報告書（内国投資信託受益証券）－第18期(2023/06/23－2023/12/22),,,,,,,0,0,0,1,1,1,0,1,1
4,S100T2XG,E01971,68170,8010001064093,スミダコーポレーション株式会社,,010,042000,135,,,2024-03-21 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
5,S100T1C1,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07975,030,995000,180,,,2024-03-21 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100T13M,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G14035,030,995000,180,,,2024-03-21 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100SMUG,E12430,,8010401072159,日興アセットマネジメント株式会社,G10722,030,07A000,120,2023-06-22,2023-12-21,2024-03-21 09:00,有価証券報告書（内国投資信託受益証券）－第18期(2023/06/22－2023/12/21),,,,,,,0,0,0,1,1,1,0,1,1
8,S100T2XD,E01971,68170,8010001064093,スミダコーポレーション株式会社,,015,010000,235,,,2024-03-21 09:00,内部統制報告書－第69期(2023/01/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
9,S100ST0U,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G14826,030,10A000,160,2023-06-23,2024-07-09,2024-03-21 09:01,半期報告書（内国投資信託受益証券）－第1期(2023/06/23－2024/07/09),,,,,,,0,0,0,1,1,0,0,1,1
10,S100T1EL,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G06853,030,995000,180,,,2024-03-21 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
