seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VBWU,E06748,,2010001049257,大和アセットマネジメント株式会社,G06762,030,07A000,120,2024-06-21,2024-12-20,2025-03-13 09:00,有価証券報告書（内国投資信託受益証券）－第34期(2024/06/21－2024/12/20),,,,,,,0,0,0,1,1,1,0,1,1
2,S100VD4O,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G14569,030,10A000,160,2024-06-21,2024-12-20,2025-03-13 09:01,半期報告書（内国投資信託受益証券）－第3期(2024/06/21－2024/12/20),,,,,,,0,0,0,1,1,0,0,1,1
3,S100V5R9,E12460,,7010001054021,野村アセットマネジメント株式会社,G04733,030,04A000,030,,,2025-03-13 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
4,S100V72U,E12460,,7010001054021,野村アセットマネジメント株式会社,G08591,030,04A000,030,,,2025-03-13 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100V9QE,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G03023,030,07A000,120,2023-12-16,2024-12-16,2025-03-13 09:01,有価証券報告書（内国投資信託受益証券）－第24期(2023/12/16－2024/12/16),,,,,,,0,0,0,1,1,1,0,1,1
6,S100V3TK,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13283,030,07A000,120,2023-12-15,2024-12-16,2025-03-13 09:01,有価証券報告書（内国投資信託受益証券）－第18期(2023/12/15－2024/12/16),,,,,,,0,0,0,1,1,1,0,1,1
7,S100VD1N,E12481,,1010401025734,フィデリティ投信株式会社,G14940,030,10A000,160,2024-06-18,2025-06-16,2025-03-13 09:01,半期報告書（内国投資信託受益証券）－第2期(2024/06/18－2025/06/16),,,,,,,0,0,0,1,1,0,0,1,1
8,S100VBWW,E06748,,2010001049257,大和アセットマネジメント株式会社,G06762,030,04A000,030,,,2025-03-13 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100V72R,E12460,,7010001054021,野村アセットマネジメント株式会社,G08591,030,07A000,120,2023-12-15,2024-12-16,2025-03-13 09:02,有価証券報告書（内国投資信託受益証券）－第13期(2023/12/15－2024/12/16),,,,,,,0,0,0,1,1,1,0,1,1
10,S100V9QG,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G03023,030,04A000,030,,,2025-03-13 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
