seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100SWF3,E01045,49660,8120001077365,上村工業株式会社,,010,170000,220,,,2024-03-04 09:00,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
2,S100SYLB,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G11409,030,07A000,120,2022-12-06,2023-12-05,2024-03-04 09:00,有価証券報告書（内国投資信託受益証券）－第8期(2022/12/06－2023/12/05),,,,,,,0,0,0,1,1,1,0,1,1
3,S100SZPK,E38525,,9290001071458,株式会社トライアルホールディングス,,010,024001,040,,,2024-03-04 09:00,訂正有価証券届出書（新規公開時）,,,,,S100SWB3,,0,0,0,1,1,1,0,1,1
4,S100SYLE,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G11409,030,04A000,030,,,2024-03-04 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
5,S100SXCO,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08630,030,995000,180,,,2024-03-04 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100SZPL,E38525,,9290001071458,株式会社トライアルホールディングス,,010,053001,190,,,2024-03-04 09:01,訂正臨時報告書,,,,第19条第2項第1号,S100SWBH,,0,0,0,1,1,1,0,1,1
7,S100SY3W,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11799,030,04A000,030,,,2024-03-04 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100SXPH,E14900,,,ＵＢＳファンド・マネジメント（ルクセンブルグ）エス・エイ,G11704,030,04C001,040,,,2024-03-04 09:01,訂正有価証券届出書（外国投資信託受益証券）,,,,,S100RFPQ,,0,0,0,0,1,0,0,0,1
9,S100SWLG,E06748,,2010001049257,大和アセットマネジメント株式会社,G04994,030,07A000,120,2023-06-13,2023-12-11,2024-03-04 09:01,有価証券報告書（内国投資信託受益証券）－第35期(2023/06/13－2023/12/11),,,,,,,0,0,0,1,1,1,0,1,1
10,S100SV69,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G05426,030,07A000,120,2023-06-06,2023-12-04,2024-03-04 09:02,有価証券報告書（内国投資信託受益証券）－第33期(2023/06/06－2023/12/04),,,,,,,0,0,0,1,1,1,0,1,1
