seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100SU49,E21955,34430,6230001009490,川田テクノロジーズ株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第16期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
2,S100SR60,E02856,75250,5290001017448,リックス株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第78期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
3,S100STGM,E21815,93850,5120001043857,株式会社ショーエイコーポレーション,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第57期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
4,S100STKD,E02691,82830,2120001077528,株式会社ＰＡＬＴＡＣ,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第96期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
5,S100SSZO,E00884,44710,3130001009314,三洋化成工業株式会社,,010,042000,135,,,2024-02-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
6,S100SRVM,E03575,83660,6160001000993,株式会社滋賀銀行,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第137期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
7,S100STYC,E00331,22640,8010401029662,森永乳業株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第101期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
8,S100STLH,E04830,97190,8010001074167,ＳＣＳＫ株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第56期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
9,S100SSHT,E03646,71840,8230001002106,株式会社　富山第一銀行,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第113期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
10,S100SRUI,E04199,90780,2200001010785,株式会社エスライングループ本社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第85期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
11,S100SR5K,E12460,,7010001054021,野村アセットマネジメント株式会社,G15175,030,04A000,030,,,2024-02-13 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100SUEM,E00591,35800,1220001012764,小松マテーレ株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第112期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
13,S100SSZ0,E00884,44710,3130001009314,三洋化成工業株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:00,四半期報告書－第100期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
14,S100SR5Y,E02856,75250,5290001017448,リックス株式会社,,010,042000,135,,,2024-02-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
15,S100STHI,E21815,93850,5120001043857,株式会社ショーエイコーポレーション,,010,042000,135,,,2024-02-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
16,S100SKN2,E12460,,7010001054021,野村アセットマネジメント株式会社,G10502,030,10A000,160,2023-05-21,2024-05-20,2024-02-13 09:00,半期報告書（内国投資信託受益証券）－第10期(2023/05/21－2024/05/20),,,,,,,0,0,0,1,1,0,0,1,1
17,S100STO5,E04830,97190,8010001074167,ＳＣＳＫ株式会社,,010,042000,135,,,2024-02-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
18,S100STJY,E00097,18130,4010001141053,株式会社不動テトラ,,010,042000,135,,,2024-02-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
19,S100SQ0P,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05255,030,07A000,120,2023-05-12,2023-11-13,2024-02-13 09:00,有価証券報告書（内国投資信託受益証券）－第34期(2023/05/12－2023/11/13),,,,,,,0,0,0,1,1,1,0,1,1
20,S100SQZP,E03575,83660,6160001000993,株式会社滋賀銀行,,010,042000,135,,,2024-02-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
21,S100SMQP,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07971,030,07A000,120,2023-05-13,2023-11-13,2024-02-13 09:00,有価証券報告書（内国投資信託受益証券）－第40期(2023/05/13－2023/11/13),,,,,,,0,0,0,1,1,1,0,1,1
22,S100SO65,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G12825,030,07A000,120,2022-11-15,2023-11-13,2024-02-13 09:00,有価証券報告書（内国投資信託受益証券）－第6期(2022/11/15－2023/11/13),,,,,,,0,0,0,1,1,1,0,1,1
23,S100SRUS,E04199,90780,2200001010785,株式会社エスライングループ本社,,010,042000,135,,,2024-02-13 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
24,S100STZ6,E00331,22640,8010401029662,森永乳業株式会社,,010,042000,135,,,2024-02-13 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
25,S100SSI2,E03646,71840,8230001002106,株式会社　富山第一銀行,,010,042000,135,,,2024-02-13 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
26,S100SOHP,E04287,93060,5180001031666,東陽倉庫株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:01,四半期報告書－第145期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
27,S100SUCO,E00010,13820,9450001002677,株式会社ホーブ,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:01,四半期報告書－第38期第2四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
28,S100SRVZ,E03575,83660,6160001000993,株式会社滋賀銀行,,010,170000,220,,,2024-02-13 09:01,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
29,S100SO4A,E06748,,2010001049257,大和アセットマネジメント株式会社,G01916,030,07A000,120,2022-11-22,2023-11-20,2024-02-13 09:01,有価証券報告書（内国投資信託受益証券）－第25期(2022/11/22－2023/11/20),,,,,,,0,0,0,1,1,1,0,1,1
30,S100SQ0N,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05255,030,04A000,030,,,2024-02-13 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
31,S100SRVL,E21955,34430,6230001009490,川田テクノロジーズ株式会社,,010,042000,135,,,2024-02-13 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
32,S100SU39,E00486,28150,3011001030833,アリアケジャパン株式会社,,010,042000,135,,,2024-02-13 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
33,S100SP73,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G04765,030,995000,180,,,2024-02-13 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
34,S100STL7,E02691,82830,2120001077528,株式会社ＰＡＬＴＡＣ,,010,042000,135,,,2024-02-13 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
35,S100SKN5,E12460,,7010001054021,野村アセットマネジメント株式会社,G10502,030,04A001,040,,,2024-02-13 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100RBIX,,0,0,0,1,1,0,0,1,1
36,S100SU3Y,E02847,75000,1010401021428,西川計測株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:01,四半期報告書－第89期第2四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
37,S100SOHQ,E04287,93060,5180001031666,東陽倉庫株式会社,,010,042000,135,,,2024-02-13 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
38,S100SUCP,E00010,13820,9450001002677,株式会社ホーブ,,010,042000,135,,,2024-02-13 09:02,確認書,,,,,,,0,0,0,0,1,0,0,0,1
39,S100SQ0M,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G04966,030,07A000,120,2023-05-16,2023-11-13,2024-02-13 09:02,有価証券報告書（内国投資信託受益証券）－第35期(2023/05/16－2023/11/13),,,,,,,0,0,0,1,1,1,0,1,1
40,S100SUEN,E02708,98450,5010001054386,株式会社パーカーコーポレーション,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:02,四半期報告書－第97期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
41,S100SRFP,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11995,030,995000,180,,,2024-02-13 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
42,S100SO4B,E06748,,2010001049257,大和アセットマネジメント株式会社,G01916,030,04A000,030,,,2024-02-13 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
43,S100SQ0S,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11162,030,07A000,120,2023-05-16,2023-11-13,2024-02-13 09:02,有価証券報告書（内国投資信託受益証券）－第17期(2023/05/16－2023/11/13),,,,,,,0,0,0,1,1,1,0,1,1
44,S100SU43,E02847,75000,1010401021428,西川計測株式会社,,010,042000,135,,,2024-02-13 09:02,確認書,,,,,,,0,0,0,0,1,0,0,0,1
45,S100SRXE,E04331,80970,2010701003604,三愛オブリ株式会社,,010,170000,220,,,2024-02-13 09:02,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
46,S100ST5O,E00906,41200,4170001001687,スガイ化学工業株式会社,,010,043000,140,2023-10-01,2023-12-31,2024-02-13 09:02,四半期報告書－第73期第3四半期(2023/10/01－2023/12/31),,,,,,,0,0,0,1,1,0,0,1,1
47,S100SQ14,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12974,030,07A000,120,2022-11-12,2023-11-13,2024-02-13 09:02,有価証券報告書（内国投資信託受益証券）－第6期(2022/11/12－2023/11/13),,,,,,,0,0,0,1,1,1,0,1,1
