seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100X2Q2,E12481,,1010401025734,フィデリティ投信株式会社,G14758,030,07A000,120,2024-08-21,2025-08-20,2025-11-18 09:00,有価証券報告書（内国投資信託受益証券）－第3期(2024/08/21－2025/08/20),,,,,,,0,0,0,1,1,1,0,1,1
2,S100X2H2,E12481,,1010401025734,フィデリティ投信株式会社,G14376,030,07A000,120,2025-02-21,2025-08-20,2025-11-18 09:00,有価証券報告書（内国投資信託受益証券）－第8期(2025/02/21－2025/08/20),,,,,,,0,0,0,1,1,1,0,1,1
3,S100WXLK,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01435,030,10A000,160,2025-02-22,2026-02-24,2025-11-18 09:01,半期報告書（内国投資信託受益証券）－第26期(2025/02/22－2026/02/24),,,,,,,0,0,0,1,1,0,0,1,1
4,S100WXB9,E06748,,2010001049257,大和アセットマネジメント株式会社,G01259,030,07A000,120,2025-02-26,2025-08-25,2025-11-18 09:01,有価証券報告書（内国投資信託受益証券）－第51期(2025/02/26－2025/08/25),,,,,,,0,0,0,1,1,1,0,1,1
5,S100X56O,E33652,,,吉田　直人,,060,010002,350,,,2025-11-18 09:01,変更報告書,E33595,,,,,,0,0,0,1,1,0,0,1,1
6,S100X0VU,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G14937,030,07A000,120,2024-08-17,2025-08-18,2025-11-18 09:01,有価証券報告書（内国投資信託受益証券）－第2期(2024/08/17－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
7,S100WSOE,E12460,,7010001054021,野村アセットマネジメント株式会社,G02861,030,07A000,120,2024-08-20,2025-08-19,2025-11-18 09:01,有価証券報告書（内国投資信託受益証券）－第64期(2024/08/20－2025/08/19),,,,,,,0,0,0,1,1,1,0,1,1
8,S100WVNP,E12460,,7010001054021,野村アセットマネジメント株式会社,G08754,030,995000,180,,,2025-11-18 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100WUIA,E10439,,4010001027269,ピクテ・ジャパン株式会社,G11541,030,04A000,030,,,2025-11-18 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100WORA,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08630,030,07A000,120,2025-02-19,2025-08-18,2025-11-18 09:01,有価証券報告書（内国投資信託受益証券）－第27期(2025/02/19－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
11,S100X0V5,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12424,030,07A000,120,2025-02-18,2025-08-18,2025-11-18 09:02,有価証券報告書（内国投資信託受益証券）－第17期(2025/02/18－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
12,S100X2O5,E12481,,1010401025734,フィデリティ投信株式会社,G13722,030,10A000,160,2025-02-21,2026-02-20,2025-11-18 09:02,半期報告書（内国投資信託受益証券）－第6期(2025/02/21－2026/02/20),,,,,,,0,0,0,1,1,0,0,1,1
13,S100X0VY,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G14937,030,04A000,030,,,2025-11-18 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100WXLN,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01435,030,04A000,030,,,2025-11-18 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100X2C3,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G07695,030,995000,180,,,2025-11-18 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
16,S100WOR7,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G08630,030,04A000,030,,,2025-11-18 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
17,S100WUID,E10439,,4010001027269,ピクテ・ジャパン株式会社,G11541,030,10A000,160,2025-02-19,2026-02-18,2025-11-18 09:02,半期報告書（内国投資信託受益証券）－第10期(2025/02/19－2026/02/18),,,,,,,0,0,0,1,1,0,0,1,1
18,S100WVNR,E12460,,7010001054021,野村アセットマネジメント株式会社,G11027,030,995000,180,,,2025-11-18 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
19,S100WXG0,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13345,030,10A000,160,2025-02-22,2026-02-24,2025-11-18 09:03,半期報告書（内国投資信託受益証券）－第10期(2025/02/22－2026/02/24),,,,,,,0,0,0,1,1,0,0,1,1
20,S100X0VQ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12424,030,04A000,030,,,2025-11-18 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
21,S100X2QB,E12481,,1010401025734,フィデリティ投信株式会社,G14758,030,04A000,030,,,2025-11-18 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
22,S100WSO7,E12460,,7010001054021,野村アセットマネジメント株式会社,G02523,030,10A000,160,2025-02-20,2026-02-19,2025-11-18 09:03,半期報告書（内国投資信託受益証券）－第65期(2025/02/20－2026/02/19),,,,,,,0,0,0,1,1,0,0,1,1
23,S100X2HY,E12481,,1010401025734,フィデリティ投信株式会社,G14376,030,04A000,030,,,2025-11-18 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
24,S100WXG1,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13345,030,04A000,030,,,2025-11-18 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
25,S100WXBA,E06748,,2010001049257,大和アセットマネジメント株式会社,G01259,030,04A000,030,,,2025-11-18 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
26,S100X3GS,E12460,,7010001054021,野村アセットマネジメント株式会社,G15538,030,995000,180,,,2025-11-18 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
27,S100WY3I,E12882,,7010001054095,農林中金全共連アセットマネジメント株式会社,G02443,030,04A000,030,,,2025-11-18 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
28,S100WOR9,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G10566,030,07A000,120,2025-02-18,2025-08-18,2025-11-18 09:04,有価証券報告書（内国投資信託受益証券）－第22期(2025/02/18－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
29,S100WY3M,E12882,,7010001054095,農林中金全共連アセットマネジメント株式会社,G02443,030,07A000,120,2024-08-17,2025-08-18,2025-11-18 09:05,有価証券報告書（内国投資信託受益証券）－第25期(2024/08/17－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
30,S100WOR8,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G10566,030,04A000,030,,,2025-11-18 09:05,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
31,S100X2OO,E12481,,1010401025734,フィデリティ投信株式会社,G13722,030,04A001,040,,,2025-11-18 09:06,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VRF3,,0,0,0,1,1,1,0,1,1
32,S100X4U7,E03660,,8250001008844,株式会社西京銀行,,010,043A00,160,2025-04-01,2026-03-31,2025-11-18 09:06,半期報告書－第118期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
33,S100WORF,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G14241,030,07A000,120,2024-08-20,2025-08-18,2025-11-18 09:06,有価証券報告書（内国投資信託受益証券）－第4期(2024/08/20－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
34,S100WY94,E06748,,2010001049257,大和アセットマネジメント株式会社,G08226,030,07A000,120,2025-02-26,2025-08-25,2025-11-18 09:06,有価証券報告書（内国投資信託受益証券）－第29期(2025/02/26－2025/08/25),,,,,,,0,0,0,1,1,1,0,1,1
35,S100X2RD,E12481,,1010401025734,フィデリティ投信株式会社,G14759,030,07A000,120,2025-02-21,2025-08-20,2025-11-18 09:07,有価証券報告書（内国投資信託受益証券）－第5期(2025/02/21－2025/08/20),,,,,,,0,0,0,1,1,1,0,1,1
36,S100WORB,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G14241,030,04A000,030,,,2025-11-18 09:07,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
37,S100WYJC,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G05218,030,07A000,120,2025-02-19,2025-08-18,2025-11-18 09:07,有価証券報告書（内国投資信託受益証券）－第37期(2025/02/19－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
38,S100X0QG,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12060,030,07A000,120,2025-02-19,2025-08-18,2025-11-18 09:07,有価証券報告書（内国投資信託受益証券）－第23期(2025/02/19－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
39,S100WWLG,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G07363,030,07A000,120,2024-08-20,2025-08-18,2025-11-18 09:08,有価証券報告書（内国投資信託受益証券）－第17期(2024/08/20－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
40,S100X4UH,E03660,,8250001008844,株式会社西京銀行,,010,042000,135,,,2025-11-18 09:08,確認書,,,,,,,0,0,0,0,1,0,0,0,1
41,S100WORI,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G15370,030,07A000,120,2024-11-20,2025-08-18,2025-11-18 09:08,有価証券報告書（内国投資信託受益証券）－第1期(2024/11/20－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
42,S100WUDH,E12492,,3010001124868,ＨＳＢＣアセットマネジメント株式会社,G11299,030,07A000,120,2024-08-20,2025-08-19,2025-11-18 09:08,有価証券報告書（内国投資信託受益証券）－第10期(2024/08/20－2025/08/19),,,,,,,0,0,0,1,1,1,0,1,1
43,S100X0QB,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12060,030,04A000,030,,,2025-11-18 09:08,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
44,S100X2LQ,E12481,,1010401025734,フィデリティ投信株式会社,G14232,030,10A000,160,2025-02-21,2026-02-20,2025-11-18 09:09,半期報告書（内国投資信託受益証券）－第5期(2025/02/21－2026/02/20),,,,,,,0,0,0,1,1,0,0,1,1
45,S100X147,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12061,030,10A000,160,2025-02-19,2026-02-18,2025-11-18 09:09,半期報告書（内国投資信託受益証券）－第12期(2025/02/19－2026/02/18),,,,,,,0,0,0,1,1,0,0,1,1
46,S100WORG,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G15370,030,04A000,030,,,2025-11-18 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
47,S100X2RN,E12481,,1010401025734,フィデリティ投信株式会社,G14759,030,04A000,030,,,2025-11-18 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
48,S100WY97,E06748,,2010001049257,大和アセットマネジメント株式会社,G08226,030,04A000,030,,,2025-11-18 09:09,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
49,S100X14N,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12061,030,04A000,030,,,2025-11-18 09:10,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
50,S100WORP,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G15371,030,07A000,120,2025-02-18,2025-08-18,2025-11-18 09:11,有価証券報告書（内国投資信託受益証券）－第2期(2025/02/18－2025/08/18),,,,,,,0,0,0,1,1,1,0,1,1
51,S100WWLE,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G07363,030,04A000,030,,,2025-11-18 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
52,S100WYU3,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G03561,030,04A000,030,,,2025-11-18 09:11,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
53,S100WVEH,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G02520,030,10A000,160,2025-02-20,2026-02-19,2025-11-18 09:11,半期報告書（内国投資信託受益証券）－第65期(2025/02/20－2026/02/19),,,,,,,0,0,0,1,1,0,0,1,1
54,S100X2IC,E12481,,1010401025734,フィデリティ投信株式会社,G15185,030,10A000,160,2025-02-21,2026-02-20,2025-11-18 09:11,半期報告書（内国投資信託受益証券）－第2期(2025/02/21－2026/02/20),,,,,,,0,0,0,1,1,0,0,1,1
55,S100WORL,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G15371,030,04A000,030,,,2025-11-18 09:12,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
56,S100X2M7,E12481,,1010401025734,フィデリティ投信株式会社,G14232,030,04A001,040,,,2025-11-18 09:12,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VQEB,,0,0,0,1,1,1,0,1,1
57,S100X2BB,E12481,,1010401025734,フィデリティ投信株式会社,G15090,030,10A000,160,2025-02-21,2026-02-20,2025-11-18 09:12,半期報告書（内国投資信託受益証券）－第2期(2025/02/21－2026/02/20),,,,,,,0,0,0,1,1,0,0,1,1
58,S100WYU5,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G03561,030,07A000,120,2025-02-21,2025-08-20,2025-11-18 09:13,有価証券報告書（内国投資信託受益証券）－第45期(2025/02/21－2025/08/20),,,,,,,0,0,0,1,1,1,0,1,1
59,S100WUGR,E12492,,3010001124868,ＨＳＢＣアセットマネジメント株式会社,G11299,030,04A000,030,,,2025-11-18 09:13,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
60,S100WVYG,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G08326,030,04A000,030,,,2025-11-18 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
61,S100WYJD,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G05218,030,04A000,030,,,2025-11-18 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
62,S100WYU8,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G11395,030,04A000,030,,,2025-11-18 09:14,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
63,S100X2F7,E12481,,1010401025734,フィデリティ投信株式会社,G01202,030,10A000,160,2025-02-21,2026-02-20,2025-11-18 09:14,半期報告書（内国投資信託受益証券）－第27期(2025/02/21－2026/02/20),,,,,,,0,0,0,1,1,0,0,1,1
64,S100X4DY,E06264,,6010001098507,ＪＰモルガン・アセット・マネジメント株式会社,G15477,030,995000,180,,,2025-11-18 09:14,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
65,S100WXAN,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G08269,030,04A000,030,,,2025-11-18 09:15,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
