seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100SN0R,E38921,,,ＴＳＫ　ＣＡＰＩＴＡＬ　ＰＡＲＴＮＥＲＳ　ＬＬＣ,,060,010002,350,,,2024-01-18 09:00,変更報告書,E32618,,,,,,0,0,0,1,1,0,0,1,1
2,S100SHLF,E12460,,7010001054021,野村アセットマネジメント株式会社,G02350,030,07A000,120,2022-10-20,2023-10-19,2024-01-18 09:00,有価証券報告書（内国投資信託受益証券）－第48期(2022/10/20－2023/10/19),,,,,,,0,0,0,1,1,1,0,1,1
3,S100S42P,E15787,,1010701021680,楽天投信投資顧問株式会社,G14189,030,10A000,160,2023-04-21,2024-04-22,2024-01-18 09:00,半期報告書（内国投資信託受益証券）－第3期(2023/04/21－2024/04/22),,,,,,,0,0,0,1,1,0,0,1,1
4,S100SL4D,E06748,,2010001049257,大和アセットマネジメント株式会社,G06941,030,07A000,120,2023-04-26,2023-10-25,2024-01-18 09:01,有価証券報告書（内国投資信託受益証券）－第31期(2023/04/26－2023/10/25),,,,,,,0,0,0,1,1,1,0,1,1
5,S100SERV,E12460,,7010001054021,野村アセットマネジメント株式会社,G02552,030,07A000,120,2022-10-20,2023-10-19,2024-01-18 09:01,有価証券報告書（内国投資信託受益証券）－第62期(2022/10/20－2023/10/19),,,,,,,0,0,0,1,1,1,0,1,1
6,S100SHLG,E12460,,7010001054021,野村アセットマネジメント株式会社,G02350,030,04A000,030,,,2024-01-18 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
7,S100SJNZ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G01730,030,07A000,120,2023-04-25,2023-10-23,2024-01-18 09:01,有価証券報告書（内国投資信託受益証券）－第52期(2023/04/25－2023/10/23),,,,,,,0,0,0,1,1,1,0,1,1
8,S100SG6I,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G12820,030,07A000,120,2022-10-21,2023-10-20,2024-01-18 09:01,有価証券報告書（内国投資信託受益証券）－第6期(2022/10/21－2023/10/20),,,,,,,0,0,0,1,1,1,0,1,1
9,S100SLVD,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G15042,030,995000,180,,,2024-01-18 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100S42L,E15787,,1010701021680,楽天投信投資顧問株式会社,G14189,030,04A000,030,,,2024-01-18 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100SN3E,E14714,,2010001090483,キャピタル　アセットマネジメント株式会社,G14099,030,04A001,040,,,2024-01-18 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100QCHZ,,0,0,0,1,1,0,0,1,1
12,S100SG6H,E14703,,8010001014858,キャピタル・インターナショナル株式会社,G12820,030,04A000,030,,,2024-01-18 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100SN1R,E30689,,4010001158535,あおぞら投信株式会社,G14553,030,10A000,160,2023-04-21,2024-04-22,2024-01-18 09:02,半期報告書（内国投資信託受益証券）－第2期(2023/04/21－2024/04/22),,,,,,,0,0,0,1,1,0,0,1,1
14,S100SLV8,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G15070,030,995000,180,,,2024-01-18 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100SERS,E12460,,7010001054021,野村アセットマネジメント株式会社,G02695,030,10A000,160,2023-04-20,2024-04-19,2024-01-18 09:02,半期報告書（内国投資信託受益証券）－第63期(2023/04/20－2024/04/19),,,,,,,0,0,0,1,1,0,0,1,1
