seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VPON,E09666,,9010001062807,アムンディ・ジャパン株式会社,G07982,030,07A000,120,2024-09-13,2025-03-12,2025-06-12 09:00,有価証券報告書（内国投資信託受益証券）－第42期(2024/09/13－2025/03/12),,,,,,,0,0,0,1,1,1,0,1,1
2,S100VTXN,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G07992,030,04A000,030,,,2025-06-12 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
3,S100VMH7,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G04832,030,07A000,120,2024-09-18,2025-03-14,2025-06-12 09:01,有価証券報告書（内国投資信託受益証券）－第38期(2024/09/18－2025/03/14),,,,,,,0,0,0,1,1,1,0,1,1
4,S100VMDG,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G09129,030,07A000,120,2024-09-18,2025-03-17,2025-06-12 09:01,有価証券報告書（内国投資信託受益証券）－第24期(2024/09/18－2025/03/17),,,,,,,0,0,0,1,1,1,0,1,1
5,S100VUFC,E06748,,2010001049257,大和アセットマネジメント株式会社,G15186,030,07A000,120,2024-09-20,2025-03-19,2025-06-12 09:01,有価証券報告書（内国投資信託受益証券）－第2期(2024/09/20－2025/03/19),,,,,,,0,0,0,1,1,1,0,1,1
6,S100VSFW,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G11409,030,04A001,040,,,2025-06-12 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VANH,,0,0,0,1,1,1,0,1,1
7,S100VMH6,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G04832,030,04A000,030,,,2025-06-12 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100VMDE,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G09129,030,04A000,030,,,2025-06-12 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
9,S100VTXQ,E06479,,7010401061146,インベスコ・アセット・マネジメント株式会社,G07992,030,07A000,120,2024-09-18,2025-03-17,2025-06-12 09:02,有価証券報告書（内国投資信託受益証券）－第57期(2024/09/18－2025/03/17),,,,,,,0,0,0,1,1,1,0,1,1
10,S100VUFD,E06748,,2010001049257,大和アセットマネジメント株式会社,G15186,030,04A000,030,,,2025-06-12 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100VSFZ,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G12333,030,04A001,040,,,2025-06-12 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100V68B,,0,0,0,1,1,1,0,1,1
12,S100VT9J,E12434,,7010001031160,ＳＯＭＰＯアセットマネジメント株式会社,G07464,030,07A000,120,2024-09-14,2025-03-13,2025-06-12 09:02,有価証券報告書（内国投資信託受益証券）－第32期(2024/09/14－2025/03/13),,,,,,,0,0,0,1,1,1,0,1,1
13,S100VQOQ,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G10039,030,10A000,160,2024-09-18,2025-09-17,2025-06-12 09:03,半期報告書（内国投資信託受益証券）－第12期(2024/09/18－2025/09/17),,,,,,,0,0,0,1,1,0,0,1,1
14,S100VTN1,E06748,,2010001049257,大和アセットマネジメント株式会社,G01854,030,10A000,160,2024-09-20,2025-09-19,2025-06-12 09:03,半期報告書（内国投資信託受益証券）－第40期(2024/09/20－2025/09/19),,,,,,,0,0,0,1,1,0,0,1,1
15,S100VUUY,E31533,,1020001108566,スカイオーシャン・アセットマネジメント株式会社,G14192,030,07A000,120,2024-03-13,2025-03-12,2025-06-12 09:03,有価証券報告書（内国投資信託受益証券）－第4期(2024/03/13－2025/03/12),,,,,,,0,0,0,1,1,1,0,1,1
16,S100VW6V,E14601,,2010401079382,ＰａｙＰａｙアセットマネジメント株式会社,G14062,030,04A001,040,,,2025-06-12 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VT4J,,0,0,0,1,1,1,0,1,1
17,S100VMHC,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G07194,030,07A000,120,2024-09-14,2025-03-13,2025-06-12 09:03,有価証券報告書（内国投資信託受益証券）－第33期(2024/09/14－2025/03/13),,,,,,,0,0,0,1,1,1,0,1,1
