seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100UTBW,E03646,71840,8230001002106,株式会社　富山第一銀行,,010,043A00,160,2024-04-01,2025-03-31,2024-11-22 09:00,半期報告書－第114期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
2,S100USU7,E12481,,1010401025734,フィデリティ投信株式会社,G14625,030,07A000,120,2023-08-26,2024-08-26,2024-11-22 09:00,有価証券報告書（内国投資信託受益証券）－第2期(2023/08/26－2024/08/26),,,,,,,0,0,0,1,1,1,0,1,1
3,S100USVG,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G08117,030,995000,180,,,2024-11-22 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
4,S100UL59,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14927,030,07A000,120,2023-08-23,2024-08-22,2024-11-22 09:00,有価証券報告書（内国投資信託受益証券）－第1期(2023/08/23－2024/08/22),,,,,,,0,0,0,1,1,1,0,1,1
5,S100UT78,E06458,,6010001024529,ドイチェ・アセット・マネジメント株式会社,G03393,030,995000,180,,,2024-11-22 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
6,S100UTSX,E03664,84160,4490001000608,株式会社高知銀行,,010,043A00,160,2024-04-01,2025-03-31,2024-11-22 09:00,半期報告書－第145期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
7,S100UTBU,E03646,71840,8230001002106,株式会社　富山第一銀行,,010,042000,135,,,2024-11-22 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
8,S100UJW5,E12460,,7010001054021,野村アセットマネジメント株式会社,G08170,030,995000,180,,,2024-11-22 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
9,S100UL58,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14927,030,04A000,030,,,2024-11-22 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
10,S100UTT0,E03664,84160,4490001000608,株式会社高知銀行,,010,042000,135,,,2024-11-22 09:01,確認書,,,,,,,0,0,0,0,1,0,0,0,1
11,S100USX4,E30689,,4010001158535,あおぞら投信株式会社,G15392,030,04A000,030,,,2024-11-22 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
12,S100USUF,E12481,,1010401025734,フィデリティ投信株式会社,G14625,030,04A000,030,,,2024-11-22 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100UJWD,E12460,,7010001054021,野村アセットマネジメント株式会社,G07059,030,995000,180,,,2024-11-22 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
14,S100UKIU,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G04101,030,04A000,030,,,2024-11-22 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100UROJ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12001,030,07A000,120,2023-08-23,2024-08-22,2024-11-22 09:03,有価証券報告書（内国投資信託受益証券）－第18期(2023/08/23－2024/08/22),,,,,,,0,0,0,1,1,1,0,1,1
16,S100UPRU,E12431,,3010001068479,ＢＮＰパリバ・アセットマネジメント株式会社,G05602,030,995000,180,,,2024-11-22 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
