seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100UJ3I,E12566,,2010001066780,イーストスプリング・インベストメンツ株式会社,G04137,030,07A000,120,2023-10-03,2024-09-30,2024-12-26 09:00,有価証券報告書（内国投資信託受益証券）－第20期(2023/10/03－2024/09/30),,,,,,,0,0,0,1,1,1,0,1,1
2,S100URRZ,E12460,,7010001054021,野村アセットマネジメント株式会社,G14552,030,10A000,160,2024-03-30,2025-03-31,2024-12-26 09:00,半期報告書（内国投資信託受益証券）－第3期(2024/03/30－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
3,S100UXMX,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14504,030,10A000,160,2024-03-27,2025-03-26,2024-12-26 09:00,半期報告書（内国投資信託受益証券）－第3期(2024/03/27－2025/03/26),,,,,,,0,0,0,1,1,0,0,1,1
4,S100V0QF,E40223,,2011001127358,株式会社ｖｉｓｕｍｏ,,010,053000,180,,,2024-12-26 09:00,臨時報告書,,,,第19条第2項第4号,,,0,0,0,1,1,0,0,1,1
5,S100UNHB,E12460,,7010001054021,野村アセットマネジメント株式会社,G02334,030,07A000,120,2023-09-30,2024-09-30,2024-12-26 09:00,有価証券報告書（内国投資信託受益証券）－第36期(2023/09/30－2024/09/30),,,,,,,0,0,0,1,1,1,0,1,1
6,S100V0O2,E38716,58430,7290001022124,ニッポンインシュア株式会社,,010,053000,180,,,2024-12-26 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
7,S100V0EO,E04127,,2210001011931,福井鉄道株式会社,,010,050000,160,2024-04-01,2025-03-31,2024-12-26 09:00,半期報告書－第110期(2024/04/01－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
8,S100V0Q4,E00263,17830,7010401066847,株式会社ｆａｎｔａｓｉｓｔａ,,010,042000,135,,,2024-12-26 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
9,S100V0OJ,E33037,35620,8010001136248,株式会社Ｎｏ．１,,010,053001,190,,,2024-12-26 09:00,訂正臨時報告書,,,,第19条第2項第2号の2,S100UW7U,,0,0,0,1,1,0,0,1,1
10,S100UYV0,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11880,030,07A000,120,2024-03-27,2024-09-26,2024-12-26 09:00,有価証券報告書（内国投資信託受益証券）－第28期(2024/03/27－2024/09/26),,,,,,,0,0,0,1,1,1,0,1,1
