seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100VKKL,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13287,030,07A000,120,2024-08-15,2025-02-14,2025-05-08 09:01,有価証券報告書（内国投資信託受益証券）－第34期(2024/08/15－2025/02/14),,,,,,,0,0,0,1,1,1,0,1,1
2,S100VMKX,E31744,,5010001076579,株式会社ＧＣＩアセット・マネジメント,G13005,030,07A000,120,2024-08-14,2025-02-10,2025-05-08 09:01,有価証券報告書（内国投資信託受益証券）－第13期(2024/08/14－2025/02/10),,,,,,,0,0,0,1,1,1,0,1,1
3,S100VKKP,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13287,030,04A000,030,,,2025-05-08 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
4,S100VP39,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12004,030,995000,180,,,2025-05-08 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
5,S100VMX2,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G07576,030,10A000,160,2024-08-15,2025-08-14,2025-05-08 09:03,半期報告書（内国投資信託受益証券）－第16期(2024/08/15－2025/08/14),,,,,,,0,0,0,1,1,0,0,1,1
6,S100VPOO,E32437,,2250001015730,ワイエムアセットマネジメント株式会社,G12505,030,995000,180,,,2025-05-08 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100VMX3,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G07576,030,04A000,030,,,2025-05-08 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100VIQ9,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G14724,030,07A000,120,2024-02-10,2025-02-10,2025-05-08 09:04,有価証券報告書（内国投資信託受益証券）－第2期(2024/02/10－2025/02/10),,,,,,,0,0,0,1,1,1,0,1,1
9,S100VLOU,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G08257,030,07A000,120,2024-08-14,2025-02-10,2025-05-08 09:04,有価証券報告書（内国投資信託受益証券）－第28期(2024/08/14－2025/02/10),,,,,,,0,0,0,1,1,1,0,1,1
10,S100V7RJ,E12441,,3010001062358,ＳＢＩ岡三アセットマネジメント株式会社,G15017,030,995000,180,,,2025-05-08 09:05,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
