seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100XCCR,E02040,68770,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,,010,053000,180,,,2025-12-23 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
2,S100WZKG,E12460,,7010001054021,野村アセットマネジメント株式会社,G03387,030,10A000,160,2025-04-01,2026-03-31,2025-12-23 09:00,半期報告書（内国投資信託受益証券）－第24期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
3,S100XB39,E12481,,1010401025734,フィデリティ投信株式会社,G10630,030,07A000,120,2024-09-26,2025-09-25,2025-12-23 09:00,有価証券報告書（内国投資信託受益証券）－第11期(2024/09/26－2025/09/25),,,,,,,0,0,0,1,1,1,0,1,1
4,S100XB2G,E12481,,1010401025734,フィデリティ投信株式会社,G11439,030,07A000,120,2024-09-26,2025-09-25,2025-12-23 09:00,有価証券報告書（内国投資信託受益証券）－第10期(2024/09/26－2025/09/25),,,,,,,0,0,0,1,1,1,0,1,1
5,S100XBYF,E04393,,6250001009332,山口放送株式会社,,010,050000,160,2025-04-01,2026-03-31,2025-12-23 09:00,半期報告書－第70期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
6,S100XB24,E12481,,1010401025734,フィデリティ投信株式会社,G11441,030,07A000,120,2024-09-26,2025-09-25,2025-12-23 09:00,有価証券報告書（内国投資信託受益証券）－第10期(2024/09/26－2025/09/25),,,,,,,0,0,0,1,1,1,0,1,1
7,S100X5IL,E12460,,7010001054021,野村アセットマネジメント株式会社,G13125,030,10A000,160,2025-03-25,2025-12-23,2025-12-23 09:00,半期報告書（内国投資信託受益証券）－第8期(2025/03/25－2025/12/23),,,,,,,0,0,0,1,1,0,0,1,1
8,S100XCA4,E38716,58430,7290001022124,ニッポンインシュア株式会社,,010,030000,120,2024-10-01,2025-09-30,2025-12-23 09:00,有価証券報告書－第25期(2024/10/01－2025/09/30),,,,,,,0,0,0,1,1,1,0,1,1
9,S100XBG9,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11846,030,995000,180,,,2025-12-23 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
10,S100XC82,E01082,50170,3010701015631,富士石油株式会社,,010,053000,180,,,2025-12-23 09:00,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0,1,1
11,S100XCAG,E38716,58430,7290001022124,ニッポンインシュア株式会社,,010,042000,135,,,2025-12-23 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
12,S100XCA8,E37024,,,秋元　之浩,,060,020002,350,,,2025-12-23 09:00,変更報告書（短期大量譲渡）,E05450,,,,,,0,0,0,1,1,1,0,1,1
13,S100X7AR,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15471,030,10A000,160,2025-03-27,2026-02-20,2025-12-23 09:01,半期報告書（内国投資信託受益証券）－第1期(2025/03/27－2026/02/20),,,,,,,0,0,0,1,1,0,0,1,1
14,S100XALT,E10439,,4010001027269,ピクテ・ジャパン株式会社,G14815,030,995000,180,,,2025-12-23 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
15,S100X8CE,E06748,,2010001049257,大和アセットマネジメント株式会社,G05076,030,07A000,120,2024-10-11,2025-10-10,2025-12-23 09:01,有価証券報告書（内国投資信託受益証券）－第19期(2024/10/11－2025/10/10),,,,,,,0,0,0,1,1,1,0,1,1
16,S100WZB2,E12460,,7010001054021,野村アセットマネジメント株式会社,G14250,030,10A000,160,2025-03-25,2026-03-24,2025-12-23 09:01,半期報告書（内国投資信託受益証券）－第5期(2025/03/25－2026/03/24),,,,,,,0,0,0,1,1,0,0,1,1
17,S100XCAK,E38716,58430,7290001022124,ニッポンインシュア株式会社,,015,010000,235,,,2025-12-23 09:01,内部統制報告書－第25期(2024/10/01－2025/09/30),,,,,,,0,0,0,1,1,0,0,1,1
18,S100XB26,E12481,,1010401025734,フィデリティ投信株式会社,G11441,030,04A000,030,,,2025-12-23 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
19,S100WZKI,E12460,,7010001054021,野村アセットマネジメント株式会社,G03387,030,04A001,040,,,2025-12-23 09:01,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VPHE,,0,0,0,1,1,0,0,1,1
20,S100XB3C,E12481,,1010401025734,フィデリティ投信株式会社,G10630,030,04A000,030,,,2025-12-23 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
21,S100XALU,E10439,,4010001027269,ピクテ・ジャパン株式会社,G06955,030,995000,180,,,2025-12-23 09:01,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
22,S100XB2P,E12481,,1010401025734,フィデリティ投信株式会社,G11439,030,04A000,030,,,2025-12-23 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
23,S100X5MN,E12460,,7010001054021,野村アセットマネジメント株式会社,G05557,030,10A000,160,2025-04-01,2026-03-31,2025-12-23 09:02,半期報告書（内国投資信託受益証券）－第19期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
24,S100WZKN,E12460,,7010001054021,野村アセットマネジメント株式会社,G05558,030,10A000,160,2025-04-01,2026-03-31,2025-12-23 09:02,半期報告書（内国投資信託受益証券）－第19期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
25,S100X7AT,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G15471,030,04A001,040,,,2025-12-23 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VCEL,,0,0,0,1,1,0,0,1,1
26,S100XACO,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G07914,030,07A000,120,2025-03-25,2025-09-24,2025-12-23 09:02,有価証券報告書（内国投資信託受益証券）－第31期(2025/03/25－2025/09/24),,,,,,,0,0,0,1,1,1,0,1,1
27,S100XALW,E10439,,4010001027269,ピクテ・ジャパン株式会社,G05191,030,995000,180,,,2025-12-23 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
28,S100X5FJ,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G03177,030,10A000,160,2025-03-25,2026-03-23,2025-12-23 09:02,半期報告書（内国投資信託受益証券）－第25期(2025/03/25－2026/03/23),,,,,,,0,0,0,1,1,0,0,1,1
29,S100WZB8,E12460,,7010001054021,野村アセットマネジメント株式会社,G14250,030,04A001,040,,,2025-12-23 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VSG6,,0,0,0,1,1,0,0,1,1
30,S100XACM,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G07914,030,04A000,030,,,2025-12-23 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
31,S100WZKO,E12460,,7010001054021,野村アセットマネジメント株式会社,G05558,030,04A001,040,,,2025-12-23 09:02,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VUF9,,0,0,0,1,1,0,0,1,1
32,S100XBG3,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G03961,030,995000,180,,,2025-12-23 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
33,S100XCC7,E41330,,,山本裕治,,060,010000,350,,,2025-12-23 09:02,大量保有報告書,E04322,,,,,,0,0,0,1,1,0,0,1,1
34,S100X5RI,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13295,030,995000,180,,,2025-12-23 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
35,S100X5MP,E12460,,7010001054021,野村アセットマネジメント株式会社,G05557,030,04A001,040,,,2025-12-23 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VP7N,,0,0,0,1,1,0,0,1,1
36,S100XACS,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G07915,030,04A000,030,,,2025-12-23 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
37,S100X5FK,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G03177,030,04A001,040,,,2025-12-23 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VSL2,,0,0,0,1,1,0,0,1,1
38,S100WZZC,E12460,,7010001054021,野村アセットマネジメント株式会社,G03239,030,10A000,160,2025-04-01,2026-03-31,2025-12-23 09:03,半期報告書（内国投資信託受益証券）－第24期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
39,S100XBG4,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G05356,030,995000,180,,,2025-12-23 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
