seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100X099,E12448,,8010401040306,明治安田アセットマネジメント株式会社,G03455,030,995000,180,,,2025-11-14 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
2,S100WVRO,E11764,,1010401064261,Ｔ＆Ｄアセットマネジメント株式会社,G01274,030,10A000,160,2025-02-18,2026-02-16,2025-11-14 09:00,半期報告書（内国投資信託受益証券）－第26期(2025/02/18－2026/02/16),,,,,,,0,0,0,1,1,0,0,1,1
3,S100X41W,E01152,52080,1110001018789,株式会社有沢製作所,,010,043A00,160,2025-04-01,2026-03-31,2025-11-14 09:00,半期報告書－第78期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
4,S100X38H,E02131,70180,9240001038924,内海造船株式会社,,010,043A00,160,2025-04-01,2026-03-31,2025-11-14 09:00,半期報告書－第101期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
5,S100X1V9,E01014,43660,4120001035442,ダイトーケミックス株式会社,,010,043A00,160,2025-04-01,2026-03-31,2025-11-14 09:00,半期報告書－第80期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
6,S100WSUQ,E12460,,7010001054021,野村アセットマネジメント株式会社,G07859,030,10A000,160,2025-02-19,2026-02-18,2025-11-14 09:00,半期報告書（内国投資信託受益証券）－第16期(2025/02/19－2026/02/18),,,,,,,0,0,0,1,1,0,0,1,1
7,S100WSXR,E12460,,7010001054021,野村アセットマネジメント株式会社,G02298,030,04A001,040,,,2025-11-14 09:00,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VKU5,,0,0,0,1,1,0,0,1,1
8,S100X1X1,E00744,23760,1120001079723,株式会社　サイネックス,,010,043A00,160,2025-04-01,2026-03-31,2025-11-14 09:00,半期報告書－第61期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
9,S100X2FY,E01464,34370,8140001050221,特殊電極株式会社,,010,043A00,160,2025-04-01,2026-03-31,2025-11-14 09:00,半期報告書－第79期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
10,S100X41Z,E21832,31430,5010401083638,オーウイル株式会社,,010,043A00,160,2025-04-01,2026-03-31,2025-11-14 09:00,半期報告書－第40期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
11,S100WXZU,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G03571,030,07A000,120,2025-02-18,2025-08-15,2025-11-14 09:00,有価証券報告書（内国投資信託受益証券）－第45期(2025/02/18－2025/08/15),,,,,,,0,0,0,1,1,1,0,1,1
12,S100X3M3,E02307,68590,7120001059661,エスペック株式会社,,010,043A00,160,2025-04-01,2026-03-31,2025-11-14 09:00,半期報告書－第73期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
13,S100X452,E39170,165A0,8010001243663,ＳＢＩレオスひふみ株式会社,,010,043A00,160,2025-04-01,2026-03-31,2025-11-14 09:00,半期報告書－第2期(2025/04/01－2026/03/31),,,,,,,0,0,0,1,1,0,0,1,1
