seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100UYOP,E02040,68770,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,,010,030000,120,2023-10-01,2024-09-30,2024-12-20 09:00,有価証券報告書－第66期(2023/10/01－2024/09/30),,,,,,,0,0,0,1,1,1,0,1,1
2,S100UZ8C,E39138,,,山本　孝昭,,060,010002,350,,,2024-12-20 09:00,変更報告書,E39009,,,,S100S3K7,,0,0,0,1,1,1,0,1,1
3,S100USYU,E12460,,7010001054021,野村アセットマネジメント株式会社,G08937,030,07A000,120,2024-03-26,2024-09-24,2024-12-20 09:00,有価証券報告書（内国投資信託受益証券）－第24期(2024/03/26－2024/09/24),,,,,,,0,0,0,1,1,1,0,1,1
4,S100UZ2X,E24736,,,ウエスタン・アセット・マネジメント・カンパニー・リミテッド,G11290,030,10C000,160,2024-04-01,2025-03-31,2024-12-20 09:00,半期報告書（外国投資信託受益証券）－第10期(2024/04/01－2025/03/31),,,,,,,0,0,0,0,1,1,0,0,1
5,S100UW7M,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G14906,030,07A000,120,2023-09-01,2024-09-20,2024-12-20 09:00,有価証券報告書（内国投資信託受益証券）－第1期(2023/09/01－2024/09/20),,,,,,,0,0,0,1,1,1,0,1,1
6,S100UYOW,E02040,68770,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,,010,042000,135,,,2024-12-20 09:00,確認書,,,,,,,0,0,0,0,1,0,0,0,1
7,S100UXSC,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01625,030,07A000,120,2024-03-22,2024-09-20,2024-12-20 09:00,有価証券報告書（内国投資信託受益証券）－第52期(2024/03/22－2024/09/20),,,,,,,0,0,0,1,1,1,0,1,1
8,S100UYOX,E02040,68770,9021001027278,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,,015,010000,235,,,2024-12-20 09:01,内部統制報告書－第66期(2023/10/01－2024/09/30),,,,,,,0,0,0,1,1,0,0,1,1
9,S100UZ37,E24736,,,ウエスタン・アセット・マネジメント・カンパニー・リミテッド,G11290,030,04C001,040,,,2024-12-20 09:01,訂正有価証券届出書（外国投資信託受益証券）,,,,,S100UG1A,,0,0,0,0,1,0,0,0,1
10,S100UXXJ,E30689,,4010001158535,あおぞら投信株式会社,G15412,030,04A000,030,,,2024-12-20 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100UZDN,E00374,22110,3010001034910,株式会社不二家,,060,010002,350,,,2024-12-20 09:01,変更報告書,E00474,,,,,,0,0,0,1,1,0,0,1,1
12,S100UP8A,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G15182,030,10A000,160,2024-03-22,2025-03-26,2024-12-20 09:01,半期報告書（内国投資信託受益証券）－第1期(2024/03/22－2025/03/26),,,,,,,0,0,0,1,1,0,0,1,1
13,S100UZDR,E00374,22110,3010001034910,株式会社不二家,,060,090001,360,,,2024-12-20 09:01,訂正報告書（大量保有報告書・変更報告書）,E00474,,,,S100UTUZ,,0,0,0,1,1,0,0,1,1
14,S100UXSG,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11958,030,10A000,160,2024-03-22,2025-03-24,2024-12-20 09:01,半期報告書（内国投資信託受益証券）－第54期(2024/03/22－2025/03/24),,,,,,,0,0,0,1,1,0,0,1,1
15,S100UZ18,E24736,,,ウエスタン・アセット・マネジメント・カンパニー・リミテッド,G09143,030,10C000,160,2024-04-01,2025-03-31,2024-12-20 09:01,半期報告書（外国投資信託受益証券）－第12期(2024/04/01－2025/03/31),,,,,,,0,0,0,0,1,1,0,0,1
16,S100UXXM,E30689,,4010001158535,あおぞら投信株式会社,G15413,030,04A000,030,,,2024-12-20 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
17,S100UT3W,E10439,,4010001027269,ピクテ・ジャパン株式会社,G14319,030,04A000,030,,,2024-12-20 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
18,S100UXSB,E21708,,4100001016601,ユニオン投信株式会社,G07124,030,04A000,030,,,2024-12-20 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
19,S100UXSF,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01626,030,07A000,120,2024-03-22,2024-09-20,2024-12-20 09:02,有価証券報告書（内国投資信託受益証券）－第52期(2024/03/22－2024/09/20),,,,,,,0,0,0,1,1,1,0,1,1
20,S100UT3F,E10439,,4010001027269,ピクテ・ジャパン株式会社,G14074,030,04A000,030,,,2024-12-20 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
21,S100UW4E,E13447,,2010401045054,ＳＢＩアセットマネジメント株式会社,G14479,030,10A000,160,2024-03-23,2025-03-24,2024-12-20 09:02,半期報告書（内国投資信託受益証券）－第3期(2024/03/23－2025/03/24),,,,,,,0,0,0,1,1,0,0,1,1
22,S100UNF8,E12460,,7010001054021,野村アセットマネジメント株式会社,G02294,030,07A000,120,2024-03-22,2024-09-24,2024-12-20 09:02,有価証券報告書（内国投資信託受益証券）－第53期(2024/03/22－2024/09/24),,,,,,,0,0,0,1,1,1,0,1,1
23,S100UVRX,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13272,030,995000,180,,,2024-12-20 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
24,S100UX74,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14637,030,04A000,030,,,2024-12-20 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
25,S100UT41,E10439,,4010001027269,ピクテ・ジャパン株式会社,G14319,030,07A000,120,2023-09-21,2024-09-20,2024-12-20 09:02,有価証券報告書（内国投資信託受益証券）－第3期(2023/09/21－2024/09/20),,,,,,,0,0,0,1,1,1,0,1,1
26,S100UP85,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G15182,030,04A001,040,,,2024-12-20 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100SZBS,,0,0,0,1,1,0,0,1,1
27,S100UXSD,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01626,030,04A000,030,,,2024-12-20 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
28,S100UYD3,E21708,,4100001016601,ユニオン投信株式会社,G07124,030,07A000,120,2023-10-03,2024-09-30,2024-12-20 09:03,有価証券報告書（内国投資信託受益証券）－第16期(2023/10/03－2024/09/30),,,,,,,0,0,0,1,1,1,0,1,1
29,S100UZ1C,E24736,,,ウエスタン・アセット・マネジメント・カンパニー・リミテッド,G09143,030,04C001,040,,,2024-12-20 09:03,訂正有価証券届出書（外国投資信託受益証券）,,,,,S100UFZJ,,0,0,0,0,1,0,0,0,1
30,S100UX73,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14637,030,07A000,120,2023-09-21,2024-09-20,2024-12-20 09:03,有価証券報告書（内国投資信託受益証券）－第2期(2023/09/21－2024/09/20),,,,,,,0,0,0,1,1,1,0,1,1
31,S100UX82,E12425,,5010001048652,フランクリン・テンプルトン・ジャパン株式会社,G03803,030,995000,180,,,2024-12-20 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
32,S100UUG9,E10439,,4010001027269,ピクテ・ジャパン株式会社,G14319,030,995000,180,,,2024-12-20 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第14号,,,0,0,0,1,1,0,0,1,1
33,S100UXS7,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G01625,030,04A000,030,,,2024-12-20 09:03,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
34,S100UT3V,E10439,,4010001027269,ピクテ・ジャパン株式会社,G14074,030,10A000,160,2024-04-02,2025-03-31,2024-12-20 09:03,半期報告書（内国投資信託受益証券）－第4期(2024/04/02－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
35,S100UX3T,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G03154,030,07A000,120,2024-03-22,2024-09-20,2024-12-20 09:03,有価証券報告書（内国投資信託受益証券）－第46期(2024/03/22－2024/09/20),,,,,,,0,0,0,1,1,1,0,1,1
36,S100UXM3,E06748,,2010001049257,大和アセットマネジメント株式会社,G13783,030,10A000,160,2024-03-30,2025-03-31,2024-12-20 09:03,半期報告書（内国投資信託受益証券）－第5期(2024/03/30－2025/03/31),,,,,,,0,0,0,1,1,0,0,1,1
37,S100USYV,E12460,,7010001054021,野村アセットマネジメント株式会社,G08937,030,04A000,030,,,2024-12-20 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
38,S100UVS3,E08957,,4010401049128,三井住友ＤＳアセットマネジメント株式会社,G13278,030,995000,180,,,2024-12-20 09:04,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
39,S100USUQ,E11518,,9010001034450,三菱ＵＦＪアセットマネジメント株式会社,G02600,030,10A000,160,2024-03-22,2025-03-24,2024-12-20 09:04,半期報告書（内国投資信託受益証券）－第64期(2024/03/22－2025/03/24),,,,,,,0,0,0,1,1,0,0,1,1
40,S100UX76,E26704,,6010001141324,カレラアセットマネジメント株式会社,G14285,030,04A000,030,,,2024-12-20 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
