seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100SD5E,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G10595,030,07A000,120,2023-03-18,2023-09-19,2023-12-15 09:00,有価証券報告書（内国投資信託受益証券）－第18期(2023/03/18－2023/09/19),,,,,,,0,0,0,1,1,1,0,1,1
2,S100SEF7,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G12362,030,04A000,030,,,2023-12-15 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
3,S100SFTG,E06480,,9010401084616,新業株式会社,,060,010002,350,,,2023-12-15 09:00,変更報告書,E00970,,,,,,0,0,0,1,1,1,0,1,1
4,S100S61P,E12460,,7010001054021,野村アセットマネジメント株式会社,G02294,030,07A000,120,2023-03-23,2023-09-21,2023-12-15 09:00,有価証券報告書（内国投資信託受益証券）－第51期(2023/03/23－2023/09/21),,,,,,,0,0,0,1,1,1,0,1,1
5,S100SFGH,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11994,030,07A000,120,2023-03-16,2023-09-15,2023-12-15 09:00,有価証券報告書（内国投資信託受益証券）－第37期(2023/03/16－2023/09/15),,,,,,,0,0,0,1,1,1,0,1,1
6,S100SERR,E12586,,6010001077097,シュローダー・インベストメント・マネジメント株式会社,G09269,030,995000,180,,,2023-12-15 09:00,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
7,S100SD5G,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G10595,030,04A000,030,,,2023-12-15 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
8,S100SEOC,E06748,,2010001049257,大和アセットマネジメント株式会社,G08741,030,07A000,120,2023-03-23,2023-09-22,2023-12-15 09:00,有価証券報告書（内国投資信託受益証券）－第23期(2023/03/23－2023/09/22),,,,,,,0,0,0,1,1,1,0,1,1
9,S100SEF6,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G12362,030,07A000,120,2023-03-16,2023-09-15,2023-12-15 09:01,有価証券報告書（内国投資信託受益証券）－第14期(2023/03/16－2023/09/15),,,,,,,0,0,0,1,1,1,0,1,1
10,S100S7WY,E12460,,7010001054021,野村アセットマネジメント株式会社,G01240,030,04A000,030,,,2023-12-15 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
11,S100SD5I,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G10596,030,07A000,120,2023-03-18,2023-09-19,2023-12-15 09:01,有価証券報告書（内国投資信託受益証券）－第18期(2023/03/18－2023/09/19),,,,,,,0,0,0,1,1,1,0,1,1
12,S100SFGG,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G11994,030,04A000,030,,,2023-12-15 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
13,S100S61U,E12460,,7010001054021,野村アセットマネジメント株式会社,G02294,030,04A000,030,,,2023-12-15 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
14,S100SGH1,E00239,18440,9011801002605,株式会社大盛工業,,010,043000,140,2023-08-01,2023-10-31,2023-12-15 09:01,四半期報告書－第58期第1四半期(2023/08/01－2023/10/31),,,,,,,0,0,0,1,1,0,0,1,1
15,S100SBI1,E10439,,4010001027269,ピクテ・ジャパン株式会社,G12510,030,04A000,030,,,2023-12-15 09:01,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
16,S100SFGJ,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G12000,030,07A000,120,2023-03-16,2023-09-15,2023-12-15 09:01,有価証券報告書（内国投資信託受益証券）－第35期(2023/03/16－2023/09/15),,,,,,,0,0,0,1,1,1,0,1,1
17,S100SFCD,E09666,,9010001062807,アムンディ・ジャパン株式会社,G10491,030,995000,180,,,2023-12-15 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
18,S100SCN3,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G13558,030,10A000,160,2023-03-16,2024-03-15,2023-12-15 09:02,半期報告書（内国投資信託受益証券）－第5期(2023/03/16－2024/03/15),,,,,,,0,0,0,1,1,0,0,1,1
19,S100SD5J,E12453,,9010001025953,ニッセイアセットマネジメント株式会社,G10596,030,04A000,030,,,2023-12-15 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
20,S100SEOD,E06748,,2010001049257,大和アセットマネジメント株式会社,G08741,030,04A000,030,,,2023-12-15 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
21,S100SFH3,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13603,030,10A000,160,2023-03-16,2024-03-15,2023-12-15 09:02,半期報告書（内国投資信託受益証券）－第5期(2023/03/16－2024/03/15),,,,,,,0,0,0,1,1,0,0,1,1
22,S100SFH1,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G13376,030,10A000,160,2023-03-16,2024-03-15,2023-12-15 09:02,半期報告書（内国投資信託受益証券）－第5期(2023/03/16－2024/03/15),,,,,,,0,0,0,1,1,0,0,1,1
23,S100S7WV,E12460,,7010001054021,野村アセットマネジメント株式会社,G01240,030,07A000,120,2023-03-21,2023-09-20,2023-12-15 09:02,有価証券報告書（内国投資信託受益証券）－第47期(2023/03/21－2023/09/20),,,,,,,0,0,0,1,1,1,0,1,1
24,S100SFBB,E13343,,8010001040648,ＢＮＹメロン・インベストメント・マネジメント・ジャパン株式会社,G09125,030,10A000,160,2023-03-18,2024-03-18,2023-12-15 09:02,半期報告書（内国投資信託受益証券）－第11期(2023/03/18－2024/03/18),,,,,,,0,0,0,1,1,0,0,1,1
25,S100SB0Z,E06433,,3010001034076,東京海上アセットマネジメント株式会社,G08518,030,04A000,030,,,2023-12-15 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
