seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag,csvFlag,legalStatus
1,S100X8NK,E00670,79840,6120001012282,コクヨ株式会社,,010,053000,180,,,2025-12-05 09:00,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0,1,1
2,S100X8GU,E02299,77320,4011401004725,株式会社　トプコン,,010,053000,180,,,2025-12-05 09:00,臨時報告書,,,,第19条第2項第9号,,,0,0,0,1,1,0,0,1,1
3,S100X8AD,E07214,,,孫　正義,,060,010002,350,,,2025-12-05 09:00,変更報告書,E02778,,,,,,0,0,0,1,1,1,0,1,1
4,S100X7O0,E40592,,,パーム・インベストメント・マネジメント・ピーティーイー・リミテッド,,060,030000,350,,,2025-12-05 09:00,大量保有報告書（特例対象株券等）,E38969,,,,,,0,0,0,1,1,1,0,1,1
5,S100WV2L,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G02455,030,04A000,030,,,2025-12-05 09:00,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
6,S100X6DB,E12444,,8010001114914,三井住友トラスト・アセットマネジメント株式会社,G13369,030,10A000,160,2025-03-06,2026-03-05,2025-12-05 09:00,半期報告書（内国投資信託受益証券）－第7期(2025/03/06－2026/03/05),,,,,,,0,0,0,1,1,0,0,1,1
7,S100WZ7S,E12460,,7010001054021,野村アセットマネジメント株式会社,G07625,030,07A000,120,2024-09-13,2025-09-12,2025-12-05 09:01,有価証券報告書（内国投資信託受益証券）－第16期(2024/09/13－2025/09/12),,,,,,,0,0,0,1,1,1,0,1,1
8,S100WV2N,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G02966,030,07A000,120,2025-03-06,2025-09-05,2025-12-05 09:01,有価証券報告書（内国投資信託受益証券）－第48期(2025/03/06－2025/09/05),,,,,,,0,0,0,1,1,1,0,1,1
9,S100X8NF,E25830,,,クレディ・アグリコル・コーポレート・アンド・インベストメント・バンク,,010,142001,090,,,2025-12-05 09:01,訂正発行登録書,,,,,S100UAI7,,0,0,0,0,1,1,0,0,1
10,S100X64A,E06748,,2010001049257,大和アセットマネジメント株式会社,G14771,030,10A000,160,2025-03-13,2026-03-12,2025-12-05 09:01,半期報告書（内国投資信託受益証券）－第3期(2025/03/13－2026/03/12),,,,,,,0,0,0,1,1,0,0,1,1
11,S100X8NM,E32437,,2250001015730,ワイエムアセットマネジメント株式会社,G12277,030,995000,180,,,2025-12-05 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
12,S100X7XS,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G11689,030,10A000,160,2025-03-06,2026-03-05,2025-12-05 09:02,半期報告書（内国投資信託受益証券）－第10期(2025/03/06－2026/03/05),,,,,,,0,0,0,1,1,0,0,1,1
13,S100X8GR,E03563,83590,3100001002833,株式会社八十二銀行,,010,170000,220,,,2025-12-05 09:02,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
14,S100WV2M,E12430,,8010401072159,アモーヴァ・アセットマネジメント株式会社,G02966,030,04A000,030,,,2025-12-05 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
15,S100WZ7U,E12460,,7010001054021,野村アセットマネジメント株式会社,G07625,030,04A000,030,,,2025-12-05 09:02,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
16,S100X83Q,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15059,030,995000,180,,,2025-12-05 09:02,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
17,S100X7OA,E02331,77160,1060001010545,株式会社ナカニシ,,010,170000,220,,,2025-12-05 09:02,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
18,S100X8NB,E02727,98850,6140001008568,株式会社　シャルレ,,010,170000,220,,,2025-12-05 09:02,自己株券買付状況報告書（法２４条の６第１項に基づくもの）,,,,,,,0,0,0,1,1,0,0,1,1
19,S100X7NB,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G11689,030,04A001,040,,,2025-12-05 09:03,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100VTVX,,0,0,0,1,1,1,0,1,1
20,S100X83T,E10677,,9010001021473,アセットマネジメントＯｎｅ株式会社,G15455,030,995000,180,,,2025-12-05 09:03,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0,1,1
21,S100X7OU,E12963,,2010401034817,ステート・ストリート・グローバル・アドバイザーズ株式会社,G11690,030,10A000,160,2025-03-06,2026-03-05,2025-12-05 09:03,半期報告書（内国投資信託受益証券）－第10期(2025/03/06－2026/03/05),,,,,,,0,0,0,1,1,0,0,1,1
22,S100X5G0,E26704,,6010001141324,カレラアセットマネジメント株式会社,G11280,030,04A000,030,,,2025-12-05 09:04,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0,1,1
